mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	3	1	Eb.I[I	-0.15	-5.5	/	Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	72	0.0	0.0	10.5	0.0
7	7	0	0	6/8	3	1	V2				Eb	I	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	6	0.14285714285714285	0.25	0.75	0.25
7	7	3/8	3/8	6/8	3	1	I				Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	1.0	0.0
8	8	0	0	6/8	3	1	V2				Eb	I	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	6	0.14285714285714285	0.25	0.75	0.25
8	8	3/8	3/8	6/8	3	1	I]				Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	1.0	0.0
9	9	0	0	6/8	3	1	V				Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	12	0.0	0.0	1.5	0.0
9	9	3/8	3/8	6/8	3	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	14	0.0	0.0	1.75	0.0
10	10	0	0	6/8	3	1	V				Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	14	0.0	0.0	1.875	0.0
10	10	3/8	3/8	6/8	3	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	14	0.0	0.0	1.875	0.0
11	11	0	0	6/8	3	1	V				Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	14	0.0	0.0	1.875	0.0
11	11	3/8	3/8	6/8	3	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	13	0.0	0.0	1.75	0.0
12	12	0	0	6/8	3	1	V				Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	12	0.0	0.0	1.5	0.0
12	12	3/8	3/8	6/8	3	1	V7/IV				Eb	I		V7/IV		V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	16	0.0	0.0	2.0	0.0
13	13	0	0	6/8	3	1	V7/bVII				Eb	I		V7/bVII		V		7		bVII			Mm7	0	0	-4, 0, -3, -6		-4	-4	0	69	0.0	0.0	9.0	0.0
