mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
23	22	0	0	6/8	3	1	V(64)	a	iv		V(64)		V			64				M	1	1	3, 2, -1		3	3	1	6	0.14285714285714285	0.0625	1.0625	0.05555555555555555
23	22	1/4	1/4	6/8	3	1	V7	a	iv		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.625	0.0
23	22	3/8	3/8	6/8	3	1	i\\	a	iv		i		i						\\	m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
23	22	5/8	5/8	6/8	3	1	i.V	a	i		V		V							M	1	1	4, 8, 5		4	4	8	23	0.25806451612903225	0.625	2.75	0.18518518518518517
26	25	0	0	6/8	3	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	3	6	0.3333333333333333	0.375	0.75	0.3333333333333333
26	25	3/8	3/8	6/8	3	1	V	a	i		V		V							M	1	1	4, 8, 5		4	4	9	11	0.45	1.125	1.125	0.5
27	26	3/8	3/8	6/8	3	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	6	12	0.3333333333333333	0.75	1.5	0.3333333333333333
28	27	3/8	3/8	6/8	3	1	iv	a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
28	27	5/8	5/8	6/8	3	1	V6/V	a	i		V6/V		V		6		V			M	1	1	9, 6, 5		5	9	0	3	0.0	0.0	0.375	0.0
29	28	0	0	6/8	3	1	V\\	a	i		V		V						\\	M	1	1	4, 8, 5		4	4	4	23	0.14814814814814814	0.5	3.125	0.13793103448275862
31	30	0	0	6/8	3	1	VI.V(64)	a	VI		V(64)		V			64				M	1	0	0, -1, 3		0	0	1	5	0.16666666666666666	0.125	1.25	0.09090909090909091
31	30	3/8	3/8	6/8	3	1	V7	a	VI		V7		V		7					Mm7	1	0	0, 4, 1, -2		0	0	2	6	0.25	0.125	1.25	0.09090909090909091
32	31	0	0	6/8	3	1	I\\	a	VI		I		I						\\	M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.375	0.0
32	31	3/8	3/8	6/8	3	1	i.Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9	-1	0	5	0.0	0.0	1.125	0.0
33	32	0	0	6/8	3	1	I6	a	i		I6		I		6					M	1	1	7, 4, 3		3	7	0	8	0.0	0.0	1.625	0.0
33	32	3/8	3/8	6/8	3	1	IV	a	i		IV		IV							M	1	1	2, 6, 3		2	2	3	9	0.25	0.1875	1.6875	0.1
34	33	0	0	6/8	3	1	V(64)	a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	4	8	0.3333333333333333	0.375	1.0	0.2727272727272727
34	33	1/4	1/4	6/8	3	1	V7	a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	7	0.0	0.0	0.75	0.0
34	33	3/8	3/8	6/8	3	1	I\\	a	i		I		I						\\	M	1	1	3, 7, 4		3	3	0	7	0.0	0.0	0.875	0.0
34	33	5/8	5/8	6/8	3	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	4	13	0.23529411764705882	0.5	1.375	0.26666666666666666
36	35	0	0	6/8	3	1	#viio2	a	i		#viio2		#vii	o	2					o7	1	1	-1, 8, 5, 2		8	-1	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
36	35	3/8	3/8	6/8	3	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	6	5	0.5454545454545454	0.125	0.5	0.2
37	36	0	0	6/8	3	1	#viio2	a	i		#viio2		#vii	o	2					o7	1	1	-1, 8, 5, 2		8	-1	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
37	36	3/8	3/8	6/8	3	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	9	11	0.45	0.5	1.25	0.2857142857142857
38	37	3/8	3/8	6/8	3	1	iv	a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
38	37	5/8	5/8	6/8	3	1	V6/V	a	i		V6/V		V		6		V			M	1	1	9, 6, 5		5	9	0	3	0.0	0.0	0.375	0.0
39	38	0	0	6/8	3	1	V\\	a	i		V		V						\\	M	1	1	4, 8, 5		4	4	8	19	0.2962962962962963	0.75	2.875	0.20689655172413793
41	40	0	0	6/8	3	1	VI.V(64)	a	VI		V(64)		V			64				M	1	0	0, -1, 3		0	0	1	5	0.16666666666666666	0.125	1.25	0.09090909090909091
41	40	3/8	3/8	6/8	3	1	V7	a	VI		V7		V		7					Mm7	1	0	0, 4, 1, -2		0	0	2	6	0.25	0.125	1.25	0.09090909090909091
42	41	0	0	6/8	3	1	I\\	a	VI		I		I						\\	M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.375	0.0
42	41	3/8	3/8	6/8	3	1	vii.viio65/V	a	vii		viio65/V		vii	o	65		V			o7	1	1	4, 1, -2, 7		7	4	0	5	0.0	0.0	1.125	0.0
43	42	0	0	6/8	3	1	V(64)	a	vii		V(64)		V			64				M	1	1	2, 1, -2		2	2	1	5	0.16666666666666666	0.125	1.25	0.09090909090909091
43	42	3/8	3/8	6/8	3	1	V7	a	vii		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	6	0.25	0.125	1.25	0.09090909090909091
44	43	0	0	6/8	3	1	i	a	vii		i		i							m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	1.375	0.0
44	43	3/8	3/8	6/8	3	1	i.Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9	-1	0	5	0.0	0.0	1.125	0.0
45	44	0	0	6/8	3	1	I6	a	i		I6		I		6					M	1	1	7, 4, 3		3	7	0	8	0.0	0.0	1.625	0.0
45	44	3/8	3/8	6/8	3	1	IV	a	i		IV		IV							M	1	1	2, 6, 3		2	2	3	9	0.25	0.1875	1.6875	0.1
46	45	0	0	6/8	3	1	V(64)	a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	7	12	0.3684210526315789	0.625	1.625	0.2777777777777778
46	45	3/8	3/8	6/8	3	1	V7	a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	18	0.1	0.125	2.125	0.05555555555555555
47	46	0	0	6/8	3	1	I\\	a	i		I		I						\\	M	1	1	3, 7, 4		3	3	12	11	0.5217391304347826	0.75	1.125	0.4
48	47	0	0	6/8	3	1	i\\	a	i		i		i						\\	m	1	1	3, 0, 4		3	3	28	42	0.4	2.875	3.875	0.42592592592592593
