mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	3	1	E.I[I	0.464522	-6	/		E	I	I	I		I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.625	0.0
1	1	1/8	1/8	3/4	3	1	V					E	I	I	V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.125	0.0
1	1	1/4	1/4	3/4	3	1	I					E	I	I	I		I							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	0.25	0.0
1	1	1/2	1/2	3/4	3	1	V7					E	I	I	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.125	0.0
1	1	5/8	5/8	3/4	3	1	I]					E	I	I	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.125	0.0
2	2	0	0	3/4	3	1	V	0.464522	-6.5	/		E	I		V		V							M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.0625	1.125	0.05263157894736842
3	3	0	0	3/4	3	1	I[I	0.464522	-6	/		E	I	I	I		I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.125	0.0
3	3	1/8	1/8	3/4	3	1	V					E	I	I	V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.125	0.0
3	3	1/4	1/4	3/4	3	1	I					E	I	I	I		I							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	0.25	0.0
3	3	1/2	1/2	3/4	3	1	V7					E	I	I	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	4	0.2	0.25	0.375	0.4
3	3	5/8	5/8	3/4	3	1	I]					E	I	I	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.125	0.0
4	4	0	0	3/4	3	1	V	0.172923	-5.771	/		E	I		V		V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.375	0.0
4	4	1/8	1/8	3/4	3	1	vi				IV6	E	I		vi		vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	0.1875	0.0
4	4	1/4	1/4	3/4	3	1	V					E	I		V		V							M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
4	4	3/8	3/8	3/4	3	1	IV(2)					E	I		IV(2)		IV			2				M	0	0	5, 7, 4		3	5	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
4	4	1/2	1/2	3/4	3	1	I64					E	I		I64		I		64					M	0	0	5, 4, 8		4	5	0	3	0.0	0.0	0.125	0.0
4	4	5/8	5/8	3/4	3	1	#viio7/vi					E	I		#viio7/vi		#vii	o	7		vi			o7	0	0	12, 9, 6, 3		12	12	0	4	0.0	0.0	0.25	0.0
5	5	0	0	3/4	3	1	vi	0.464522	-6.5	/		E	I		vi		vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	0.25	0.0
5	5	1/8	1/8	3/4	3	1	#viio7/vi					E	I		#viio7/vi		#vii	o	7		vi			o7	0	0	12, 9, 6, 3		12	12	0	4	0.0	0.0	0.25	0.0
5	5	1/4	1/4	3/4	3	1	vi					E	I		vi		vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	0.25	0.0
5	5	3/8	3/8	3/4	3	1	#viio7/vi					E	I		#viio7/vi		#vii	o	7		vi			o7	0	0	12, 9, 6, 3		12	12	0	4	0.0	0.0	0.25	0.0
5	5	1/2	1/2	3/4	3	1	vi					E	I		vi		vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	0.25	0.0
5	5	5/8	5/8	3/4	3	1	#viio43/ii					E	I		#viio43/ii		#vii	o	43		ii			o7	0	0	5, 2, 11, 8		11	5	0	4	0.0	0.0	0.25	0.0
6	6	0	0	3/4	3	1	ii6					E	I		ii6		ii		6					m	0	0	3, 7, 6		6	3	0	4	0.0	0.0	0.25	0.0
6	6	1/8	1/8	3/4	3	1	V64/ii					E	I		V64/ii		V		64		ii			M	0	0	8, 7, 11		7	8	0	6	0.0	0.0	0.3333333333333333	0.0
6	6	1/4	1/4	3/4	3	1	ii					E	I		ii		ii							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.375	0.0
6	6	3/8	3/8	3/4	3	1	ii2					E	I		ii2		ii		2					mm7	0	0	4, 6, 3, 7		6	4	0	4	0.0	0.0	0.5	0.0
6	6	1/2	1/2	3/4	3	1	viio					E	I		viio		vii	o						o	0	0	9, 6, 3		9	9	0	4	0.0	0.0	0.5	0.0
6	6	5/8	5/8	3/4	3	1	ii43					E	I		ii43		ii		43					mm7	0	0	7, 4, 6, 3		6	7	0	4	0.0	0.0	0.5	0.0
7	7	0	0	3/4	3	1	V7					E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	2	5	0.2857142857142857	0.0625	0.9375	0.0625
7	7	1/4	1/4	3/4	3	1	V					E	I		V		V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	1.25	0.0
8	8	0	0	3/4	3	1	V7					E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	2	5	0.2857142857142857	0.0625	0.9375	0.0625
8	8	1/4	1/4	3/4	3	1	V\\					E	I		V		V						\\	M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.875	0.0
8	8	5/8	5/8	3/4	3	1	I					E	I		I		I							M	0	0	4, 8, 5		4	4	0	17	0.0	0.0	3.625	0.0
9	9	1/2	1/2	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
9	9	5/8	5/8	3/4	3	1	I64					E	I		I64		I		64					M	0	0	5, 4, 8		4	5	0	5	0.0	0.0	0.625	0.0
10	10	0	0	3/4	3	1	I					E	I		I		I							M	0	0	4, 8, 5		4	4	0	10	0.0	0.0	2.5	0.0
10	10	5/8	5/8	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.5	0.0
11	11	0	0	3/4	3	1	V(4)					E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	1	5	0.16666666666666666	0.125	2.375	0.05
11	11	1/2	1/2	3/4	3	1	V7					E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
12	12	0	0	3/4	3	1	I\\					E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	17	0.0	0.0	2.5	0.0
12	12	1/2	1/2	3/4	3	1	V7					E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	9	0.0	0.0	1.125	0.0
13	13	0	0	3/4	3	1	I					E	I		I		I							M	0	0	4, 8, 5		4	4	0	15	0.0	0.0	2.625	0.0
13	13	1/2	1/2	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
13	13	5/8	5/8	3/4	3	1	I64					E	I		I64		I		64					M	0	0	5, 4, 8		4	5	0	5	0.0	0.0	0.625	0.0
14	14	0	0	3/4	3	1	I					E	I		I		I							M	0	0	4, 8, 5		4	4	0	10	0.0	0.0	2.5	0.0
14	14	5/8	5/8	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.5	0.0
15	15	0	0	3/4	3	1	V(4)					E	I		V(4)		V			4				M	0	0	5, 4, 6		5	5	1	5	0.16666666666666666	0.125	2.375	0.05
15	15	1/2	1/2	3/4	3	1	V7					E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
16	16	0	0	3/4	3	1	I\\					E	I		I		I						\\	M	0	0	4, 8, 5		4	4	4	22	0.15384615384615385	0.5	3.125	0.13793103448275862
17	17	0	0	3/4	3	1	V65/V					E	I		V65/V		V		65		V			Mm7	0	0	10, 7, 4, 6		6	10	0	12	0.0	0.0	3.0	0.0
17	17	1/2	1/2	3/4	3	1	V2					E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	14	0.0	0.0	1.75	0.0
18	18	0	0	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	6	0.0	0.0	1.25	0.0
18	18	3/16	3/16	3/4	3	1	V43(4)					E	I		V43(4)		V		43	4				Mm7	0	0	6, 3, 5, 4		5	6	0	4	0.0	0.0	0.25	0.0
18	18	1/4	1/4	3/4	3	1	I					E	I		I		I							M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	2.625	0.0
18	18	5/8	5/8	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
19	19	0	0	3/4	3	1	IV					E	I		IV		IV							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.875	0.0
19	19	3/8	3/8	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
19	19	1/2	1/2	3/4	3	1	I					E	I		I		I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.625	0.0
19	19	5/8	5/8	3/4	3	1	I6					E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
