mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
18	18	3/8	3/8	2/4	3	1	V(6)						d	III		V(6)	V			6				M	1	0	0, 4, 3		0	0	2	4	0.3333333333333333	0.1875	0.4375	0.3
19	19	0	0	2/4	3	1	I\\						d	III		I	I						\\	M	1	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.125	0.0
19	19	1/4	1/4	2/4	3	1	viio6(+2)						d	III		viio6(+2)	vii	o	6	+2				o	1	0	1, -2, 4	-1	4	1	0	4	0.0	0.0	0.5	0.0
19	19	3/8	3/8	2/4	3	1	V7/IV						d	III		V7/IV	V		7		IV			Mm7	1	0	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	0.75	0.0
20	20	0	0	2/4	3	1	IV						d	III		IV	IV							M	1	0	-2, 2, -1		-2	-2	1	11	0.08333333333333333	0.0625	1.3125	0.045454545454545456
20	20	1/4	1/4	2/4	3	1	ii						d	III		ii	ii							m	1	0	1, -2, 2		1	1	0	5	0.0	0.0	0.625	0.0
20	20	3/8	3/8	2/4	3	1	V64						d	III		V64	V		64					M	1	0	1, 0, 4		0	1	2	3	0.4	0.25	0.375	0.4
21	21	0	0	2/4	3	1	I(4)						d	III		I(4)	I			4				M	1	0	-1, -2, 0		-1	-1	1	9	0.1	0.0625	1.1875	0.05
21	21	1/4	1/4	2/4	3	1	I						d	III		I	I							M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
21	21	3/8	3/8	2/4	3	1	IV6						d	III		IV6	IV		6					M	1	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5	0.0
22	22	0	0	2/4	3	1	VI.V43	0.136292	-3.18146		/		d	VI		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1	0	0	5	0.0	0.0	0.5	0.0
22	22	1/8	1/8	2/4	3	1	I6						d	VI		I6	I		6					M	1	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
22	22	1/4	1/4	2/4	3	1	V(4)						d	VI		V(4)	V			4				M	1	0	-1, -2, 0		-1	-1	0	5	0.0	0.0	0.6875	0.0
22	22	3/8	3/8	2/4	3	1	V						d	VI		V	V							M	1	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
23	23	0	0	2/4	3	1	I\\						d	VI		I	I						\\	M	1	0	-2, 2, -1		-2	-2	0	20	0.0	0.0	2.625	0.0
24	24	0	0	2/4	3	1	i.ii%65						d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	16	0.1111111111111111	0.125	2.125	0.05555555555555555
25	25	0	0	2/4	3	1	i6						d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	17	0.10526315789473684	0.125	2.25	0.05263157894736842
26	26	0	0	2/4	3	1	ii%65						d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	20	0.09090909090909091	0.125	2.625	0.045454545454545456
27	27	0	0	2/4	3	1	i6						d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	16	0.1111111111111111	0.125	2.125	0.05555555555555555
27	27	3/8	3/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	1	16	0.058823529411764705	0.0625	1.9375	0.03125
28	28	1/4	1/4	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	11	0.15384615384615385	0.09375	1.28125	0.06818181818181818
29	29	0	0	2/4	3	1	i\\						d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	24	0.0	0.0	3.125	0.0
30	30	0	0	2/4	3	1	ii%65						d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	20	0.09090909090909091	0.125	2.625	0.045454545454545456
31	31	0	0	2/4	3	1	i6						d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	16	0.1111111111111111	0.125	2.125	0.05555555555555555
31	31	3/8	3/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	1	16	0.058823529411764705	0.0625	1.9375	0.03125
32	32	1/4	1/4	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	13	0.07142857142857142	0.03125	1.59375	0.019230769230769232
33	33	0	0	2/4	3	1	i[i\\						d	i	i	i	i						\\	m	1	1	2, -1, 3		2	2	1	27	0.03571428571428571	0.125	3.75	0.03225806451612903
34	34	3/8	3/8	2/4	3	1	#viio43(4)						d	i	i	#viio43(4)	#vii	o	43	4				o7	1	1	1, -2, 7, -1		7	1	1	4	0.2	0.125	0.46875	0.21052631578947367
34	34	15/32	15/32	2/4	3	1	#viio43						d	i	i	#viio43	#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	0	1	0.0	0.0	0.03125	0.0
35	35	0	0	2/4	3	1	i	2.2	-2.5		/		d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	1.375	0.0
35	35	3/8	3/8	2/4	3	1	#viio43						d	i	i	#viio43	#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	1	4	0.2	0.125	0.5	0.2
36	36	0	0	2/4	3	1	i]	0.674507	4.07406		/		d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	1.375	0.0
36	36	3/8	3/8	2/4	3	1	iv						d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	0.75	0.0
37	37	0	0	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	10	0.0	0.0	1.75	0.0
37	37	1/4	1/4	2/4	3	1	iv6						d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	9	0.18181818181818182	0.125	1.125	0.1
38	38	0	0	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	8	0.0	0.0	1.0	0.0
38	38	1/4	1/4	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	8	0.0	0.0	1.0	0.0
39	39	0	0	2/4	3	1	i\\						d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	18	0.0	0.0	2.25	0.0
40	40	0	0	2/4	3	1	i(9)						d	i		i(9)	i			9				m	1	1	2, -1, 3	4	2	2	0	5	0.0	0.0	0.625	0.0
40	40	1/8	1/8	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	15	0.0	0.0	1.875	0.0
41	41	0	0	2/4	3	1	ii%2						d	i		ii%2	ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	24	0.0	0.0	3.0	0.0
42	42	0	0	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
42	42	1/8	1/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	1	11	0.08333333333333333	0.0625	1.3125	0.045454545454545456
42	42	3/8	3/8	2/4	3	1	V43						d	i		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
43	43	0	0	2/4	3	1	i\\						d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	19	0.0	0.0	2.5	0.0
44	44	0	0	2/4	3	1	i(9)						d	i		i(9)	i			9				m	1	1	2, -1, 3	4	2	2	0	5	0.0	0.0	0.625	0.0
44	44	1/8	1/8	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	15	0.0	0.0	1.875	0.0
45	45	0	0	2/4	3	1	ii%2						d	i		ii%2	ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	24	0.0	0.0	3.0	0.0
46	46	0	0	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
46	46	1/8	1/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	1	11	0.08333333333333333	0.0625	1.3125	0.045454545454545456
46	46	3/8	3/8	2/4	3	1	V43						d	i		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
47	47	0	0	2/4	3	1	i\\						d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	10	0.0	0.0	1.375	0.0
47	47	1/4	1/4	2/4	3	1	V6/III						d	i		V6/III	V		6		III			M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
47	47	3/8	3/8	2/4	3	1	V7/III						d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	0	5	0.0	0.0	0.625	0.0
48	48	0	0	2/4	3	1	III.I						d	III		I	I							M	1	0	-1, 3, 0		-1	-1	1	9	0.1	0.0625	1.0625	0.05555555555555555
48	48	1/4	1/4	2/4	3	1	vi						d	III		vi	vi							m	1	0	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
48	48	3/8	3/8	2/4	3	1	V43/V						d	III		V43/V	V		43		V			Mm7	1	0	2, -1, 1, 5		1	2	0	5	0.0	0.0	0.625	0.0
49	49	0	0	2/4	3	1	V						d	III		V	V							M	1	0	0, 4, 1		0	0	1	14	0.06666666666666667	0.0625	1.8125	0.03333333333333333
49	49	3/8	3/8	2/4	3	1	I6						d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.375	0.0
50	50	0	0	2/4	3	1	V43						d	III		V43	V		43					Mm7	1	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.5	0.0
50	50	1/8	1/8	2/4	3	1	I6						d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	1	4	0.2	0.0625	0.4375	0.125
50	50	1/4	1/4	2/4	3	1	V(4)						d	III		V(4)	V			4				M	1	0	0, -1, 1		0	0	0	5	0.0	0.0	0.625	0.0
50	50	3/8	3/8	2/4	3	1	V(6)						d	III		V(6)	V			6				M	1	0	0, 4, 3		0	0	1	4	0.2	0.125	0.4375	0.2222222222222222
50	50	7/16	7/16	2/4	3	1	V7						d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	1	0.0	0.0	0.0625	0.0
51	51	0	0	2/4	3	1	I						d	III		I	I							M	1	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.125	0.0
51	51	1/4	1/4	2/4	3	1	viio6(+2)						d	III		viio6(+2)	vii	o	6	+2				o	1	0	1, -2, 4	-1	4	1	0	4	0.0	0.0	0.5	0.0
51	51	3/8	3/8	2/4	3	1	V7/IV						d	III		V7/IV	V		7		IV			Mm7	1	0	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	0.75	0.0
52	52	0	0	2/4	3	1	IV						d	III		IV	IV							M	1	0	-2, 2, -1		-2	-2	1	11	0.08333333333333333	0.0625	1.3125	0.045454545454545456
52	52	1/4	1/4	2/4	3	1	ii						d	III		ii	ii							m	1	0	1, -2, 2		1	1	0	5	0.0	0.0	0.625	0.0
52	52	3/8	3/8	2/4	3	1	V43						d	III		V43	V		43					Mm7	1	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.625	0.0
53	53	0	0	2/4	3	1	I(4)						d	III		I(4)	I			4				M	1	0	-1, -2, 0		-1	-1	1	9	0.1	0.0625	1.1875	0.05
53	53	1/4	1/4	2/4	3	1	I						d	III		I	I							M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
53	53	3/8	3/8	2/4	3	1	IV6						d	III		IV6	IV		6					M	1	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5	0.0
54	54	0	0	2/4	3	1	VI.V43						d	VI		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1	0	0	5	0.0	0.0	0.5	0.0
54	54	1/8	1/8	2/4	3	1	I6						d	VI		I6	I		6					M	1	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
54	54	1/4	1/4	2/4	3	1	V(4)						d	VI		V(4)	V			4				M	1	0	-1, -2, 0		-1	-1	0	5	0.0	0.0	0.6875	0.0
54	54	3/8	3/8	2/4	3	1	V						d	VI		V	V							M	1	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
55	55	0	0	2/4	3	1	I\\						d	VI		I	I						\\	M	1	0	-2, 2, -1		-2	-2	0	20	0.0	0.0	2.625	0.0
56	56	0	0	2/4	3	1	i.ii%65						d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	16	0.1111111111111111	0.125	2.125	0.05555555555555555
57	57	0	0	2/4	3	1	i6	0	-3.7		/		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	17	0.10526315789473684	0.125	2.25	0.05263157894736842
58	58	0	0	2/4	3	1	ii%65						d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	20	0.09090909090909091	0.125	2.625	0.045454545454545456
59	59	0	0	2/4	3	1	i6						d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	16	0.1111111111111111	0.125	2.125	0.05555555555555555
59	59	3/8	3/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	16	0.0	0.0	2.0	0.0
60	60	1/4	1/4	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
60	60	3/8	3/8	2/4	3	1	V						d	i		V	V							M	1	1	3, 7, 4		3	3	0	6	0.0	0.0	0.75	0.0
61	61	0	0	2/4	3	1	i\\						d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	24	0.0	0.0	3.125	0.0
62	62	0	0	2/4	3	1	ii%65						d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	20	0.09090909090909091	0.125	2.625	0.045454545454545456
63	63	0	0	2/4	3	1	i6						d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	16	0.1111111111111111	0.125	2.125	0.05555555555555555
63	63	3/8	3/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	18	0.0	0.0	2.25	0.0
64	64	1/4	1/4	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
64	64	3/8	3/8	2/4	3	1	V						d	i		V	V							M	1	1	3, 7, 4		3	3	0	6	0.0	0.0	0.75	0.0
65	65	0	0	2/4	3	1	i[i					i\\	d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	16	0.0	0.0	2.125	0.0
66	66	0	0	2/4	3	1	i(9)	0	-4.5		/		d	i	i	i(9)	i			9				m	1	1	2, -1, 3	4	2	2	0	4	0.0	0.0	0.5	0.0
66	66	1/8	1/8	2/4	3	1	i	0	-4.5		/		d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	1.0	0.0
66	66	3/8	3/8	2/4	3	1	#viio43(4)	-0.149059	-4.13965		/		d	i	i	#viio43(4)	#vii	o	43	4				o7	1	1	1, -2, 7, -1		7	1	1	4	0.2	0.125	0.46875	0.21052631578947367
66	66	15/32	15/32	2/4	3	1	#viio43	-1.79869	6.93012		/		d	i	i	#viio43	#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	0	1	0.0	0.0	0.03125	0.0
67	67	0	0	2/4	3	1	i	0.337254	3.71406		/		d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	1.375	0.0
67	67	3/8	3/8	2/4	3	1	#viio43	-1.53721	3.48676	0.316761	/		d	i	i	#viio43	#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	1	4	0.2	0.125	0.5	0.2
68	68	0	0	2/4	3	1	i]						d	i	i	i	i							m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	1.375	0.0
68	68	3/8	3/8	2/4	3	1	iv						d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	0.75	0.0
69	69	0	0	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	10	0.0	0.0	1.75	0.0
69	69	1/4	1/4	2/4	3	1	iv6						d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	9	0.18181818181818182	0.125	1.125	0.1
70	70	0	0	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	8	0.0	0.0	1.0	0.0
70	70	1/4	1/4	2/4	3	1	V						d	i		V	V							M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	1.0	0.0
71	71	0	0	2/4	3	1	I.I\\						d	I		I	I						\\	M	1	0	2, 6, 3		2	2	0	18	0.0	0.0	2.25	0.0
72	72	0	0	2/4	3	1	I(9)						d	I		I(9)	I			9				M	1	0	2, 6, 3	4	2	2	0	5	0.0	0.0	0.625	0.0
72	72	1/8	1/8	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	15	0.0	0.0	1.875	0.0
73	73	0	0	2/4	3	1	V2/V						d	I		V2/V	V		2		V			Mm7	1	0	2, 4, 8, 5		4	2	1	17	0.05555555555555555	0.0625	2.1875	0.027777777777777776
73	73	3/8	3/8	2/4	3	1	#viio2/iii						d	I		#viio2/iii	#vii	o	2		iii			o7	1	0	2, 11, 8, 5		11	2	0	6	0.0	0.0	0.75	0.0
74	74	0	0	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	10	0.0	0.0	1.25	0.0
74	74	1/4	1/4	2/4	3	1	V(64)						d	I		V(64)	V			64				M	1	0	3, 2, 6		3	3	0	7	0.0	0.0	0.75	0.0
74	74	3/8	3/8	2/4	3	1	V7						d	I		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
75	75	0	0	2/4	3	1	I\\						d	I		I	I						\\	M	1	0	2, 6, 3		2	2	0	19	0.0	0.0	2.5	0.0
76	76	0	0	2/4	3	1	I(9)						d	I		I(9)	I			9				M	1	0	2, 6, 3	4	2	2	0	5	0.0	0.0	0.625	0.0
76	76	1/8	1/8	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	15	0.0	0.0	1.875	0.0
77	77	0	0	2/4	3	1	V2/V						d	I		V2/V	V		2		V			Mm7	1	0	2, 4, 8, 5		4	2	1	17	0.05555555555555555	0.0625	2.1875	0.027777777777777776
77	77	3/8	3/8	2/4	3	1	#viio2/iii	-2.81045	4.11967		/		d	I		#viio2/iii	#vii	o	2		iii			o7	1	0	2, 11, 8, 5		11	2	0	6	0.0	0.0	0.75	0.0
78	78	0	0	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	10	0.0	0.0	1.25	0.0
78	78	1/4	1/4	2/4	3	1	V(64)						d	I		V(64)	V			64				M	1	0	3, 2, 6		3	3	0	7	0.0	0.0	0.75	0.0
78	78	3/8	3/8	2/4	3	1	V7						d	I		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
79	79	0	0	2/4	3	1	I\\						d	I		I	I						\\	M	1	0	2, 6, 3		2	2	0	10	0.0	0.0	1.375	0.0
79	79	1/4	1/4	2/4	3	1	ii7						d	I		ii7	ii		7					mm7	1	0	4, 1, 5, 2		4	4	0	4	0.0	0.0	0.5	0.0
79	79	3/8	3/8	2/4	3	1	V65/IV						d	I		V65/IV	V		65		IV			Mm7	1	0	6, 3, 0, 2		2	6	0	5	0.0	0.0	0.625	0.0
80	80	0	0	2/4	3	1	IV						d	I		IV	IV							M	1	0	1, 5, 2		1	1	1	14	0.06666666666666667	0.0625	1.6875	0.03571428571428571
80	80	3/8	3/8	2/4	3	1	V43						d	I		V43	V		43					Mm7	1	0	4, 1, 3, 7		3	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
81	81	0	0	2/4	3	1	I(4)						d	I		I(4)	I			4				M	1	0	2, 1, 3		2	2	1	9	0.1	0.0625	1.1875	0.05
81	81	1/4	1/4	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	5	0.0	0.0	0.625	0.0
81	81	3/8	3/8	2/4	3	1	IV6						d	I		IV6	IV		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
82	82	0	0	2/4	3	1	IV.V43						d	IV		V43	V		43					Mm7	1	0	3, 0, 2, 6		2	3	0	5	0.0	0.0	0.5	0.0
82	82	1/8	1/8	2/4	3	1	I6						d	IV		I6	I		6					M	1	0	5, 2, 1		1	5	1	4	0.2	0.0625	0.4375	0.125
82	82	1/4	1/4	2/4	3	1	V(4)						d	IV		V(4)	V			4				M	1	0	2, 1, 3		2	2	0	5	0.0	0.0	0.625	0.0
82	82	3/8	3/8	2/4	3	1	V(6)						d	IV		V(6)	V			6				M	1	0	2, 6, 5		2	2	1	4	0.2	0.125	0.4375	0.2222222222222222
82	82	7/16	7/16	2/4	3	1	V7						d	IV		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.0625	0.0
83	83	0	0	2/4	3	1	I						d	IV		I	I							M	1	0	1, 5, 2		1	1	1	8	0.1111111111111111	0.0625	1.0625	0.05555555555555555
83	83	1/4	1/4	2/4	3	1	vi						d	IV		vi	vi							m	1	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
