mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
17	16	1/4	1/4	3/4	3	1	I\\					c	V		I		I						\\	M	1	0	1, 5, 2		1	1	0	5	0.0	0.0	0.875	0.0
18	17	1/4	1/4	3/4	3	1	I6					c	V		I6		I		6					M	1	0	5, 2, 1		1	5	0	8	0.0	0.0	1.0	0.0
19	18	0	0	3/4	3	1	iv					c	V		iv		iv							m	1	0	0, -3, 1		0	0	1	8	0.1111111111111111	0.0625	1.1875	0.05
20	19	0	0	3/4	3	1	VI.V65					c	VI		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3	1	0	11	0.0	0.0	1.5	0.0
21	20	0	0	3/4	3	1	I(#2)					c	VI		I(#2)		I			#2				M	1	0	-4, 5, -3		-4	-4	0	1	0.0	0.0	0.25	0.0
21	20	1/4	1/4	3/4	3	1	I					c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	0	8	0.0	0.0	1.125	0.0
22	21	0	0	3/4	3	1	V2/IV					c	VI		V2/IV		V		2		IV			Mm7	1	0	-6, -4, 0, -3		-4	-6	0	5	0.0	0.0	0.625	0.0
22	21	1/4	1/4	3/4	3	1	IV6					c	VI		IV6		IV		6					M	1	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.625	0.0
22	21	1/2	1/2	3/4	3	1	It6					c	VI		It6	It	vii	o	6	b3	V			It	1	0	-8, -4, 2		2	-8	0	5	0.0	0.0	0.625	0.0
23	22	0	0	3/4	3	1	V					c	VI		V		V							M	1	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	2.6875	0.022727272727272728
23	22	1/2	1/2	3/4	3	1	i					c	VI		i		i							m	1	0	-4, -7, -3		-4	-4	0	4	0.0	0.0	0.75	0.0
24	23	0	0	3/4	3	1	V					c	VI		V		V							M	1	0	-3, 1, -2		-3	-3	4	11	0.26666666666666666	0.5	3.875	0.11428571428571428
26	25	0	0	3/4	3	1	I					c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	8	8	0.5	0.5625	1.6875	0.25
27	26	0	0	3/4	3	1	i.viio/V					c	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	1.25	0.0
27	26	1/2	1/2	3/4	3	1	V					c	i		V		V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.625	0.0
28	27	0	0	3/4	3	1	iio					c	i		iio		ii	o						o	1	1	2, -1, -4		2	2	9	12	0.42857142857142855	0.5625	3.4375	0.140625
30	29	0	0	3/4	3	1	V7\\					c	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	3.0	0.0
30	29	5/8	5/8	3/4	3	1	i[i					c	i	i	i		i							m	1	1	0, -3, 1		0	0	1	8	0.1111111111111111	0.125	3.75	0.03225806451612903
32	31	0	0	3/4	3	1	V2					c	i	i	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	1	7	0.125	0.75	3.0	0.2
33	32	0	0	3/4	3	1	#viio65					c	i	i	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	2	10	0.16666666666666666	0.8333333333333334	3.6666666666666665	0.1851851851851852
34	33	0	0	3/4	3	1	i					c	i	i	i		i							m	1	1	0, -3, 1		0	0	1	7	0.125	0.0625	3.5625	0.017241379310344827
35	34	0	0	3/4	3	1	#viio65					c	i	i	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	1	11	0.08333333333333333	0.75	3.75	0.16666666666666666
36	35	0	0	3/4	3	1	i]\\					c	i	i	i		i						\\	m	1	1	0, -3, 1		0	0	3	8	0.2727272727272727	0.0625	2.5625	0.023809523809523808
37	36	0	0	3/4	3	1	I.I6				V6/IV	c	I		I6		I		6					M	1	0	4, 1, 0		0	4	0	7	0.0	0.0	2.75	0.0
37	36	5/8	5/8	3/4	3	1	V+6/IV	-2	-4	/		c	I		V+6/IV		V	+	6		IV			+	1	0	4, 8, 0		0	4	0	2	0.0	0.0	0.25	0.0
38	37	0	0	3/4	3	1	IV(6#4#2)					c	I		IV(6#4#2)		IV			6#4#2				M	1	0	-1, 8, 12, 2		-1	-1	2	3	0.4	0.25	1.0	0.2
38	37	1/4	1/4	3/4	3	1	IV					c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.875	0.0
39	38	0	0	3/4	3	1	ii					c	I		ii		ii							m	1	0	2, -1, 3		2	2	2	8	0.2	0.16666666666666666	1.8333333333333333	0.08333333333333333
39	38	1/2	1/2	3/4	3	1	V7					c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	2	13	0.13333333333333333	0.16666666666666666	2.8333333333333335	0.05555555555555555
40	39	1/4	1/4	3/4	3	1	I\\					c	I		I		I						\\	M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	1.125	0.0
41	40	0	0	3/4	3	1	i.ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	8	0.0	0.0	2.5	0.0
41	40	1/2	1/2	3/4	3	1	ii%43					c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4	0	7	0.0	0.0	1.25	0.0
42	41	0	0	3/4	3	1	V(4)					c	i		V(4)		V			4				M	1	1	1, 0, 2		1	1	0	5	0.0	0.0	3.25	0.0
42	41	1/4	1/4	3/4	3	1	V					c	i		V		V							M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
43	42	0	0	3/4	3	1	i[i\\					c	i	i	i		i						\\	m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	3.375	0.0
44	43	0	0	3/4	3	1	#viio65					c	i	i	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	1	11	0.08333333333333333	0.75	3.75	0.16666666666666666
45	44	0	0	3/4	3	1	i]\\					c	i	i	i		i						\\	m	1	1	0, -3, 1		0	0	3	7	0.3	0.0625	2.4375	0.025
