mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	2/4	3	1	g.i6				g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	2	2	0.5	0.125	0.125	0.5
2	1	0	0	2/4	3	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	0	22	0.0	0.0	3.375	0.0
3	2	3/8	3/8	2/4	3	1	iv				g	i		iv		iv							m	1	1	0, -3, 1		0	0	1	1	0.5	0.0625	0.0625	0.5
4	3	0	0	2/4	3	1	#viio2				g	i		#viio2		#vii	o	2					o7	1	1	-3, 6, 3, 0		6	-3	0	8	0.0	0.0	1.0	0.0
4	3	1/4	1/4	2/4	3	1	Fr6				g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-3, 1, 3, 7		3	-3	0	8	0.0	0.0	1.0	0.0
5	4	0	0	2/4	3	1	V(4)				g	i		V(4)		V			4				M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	1.625	0.0
5	4	1/8	1/8	2/4	3	1	V				g	i		V		V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
6	5	0	0	2/4	3	1	i\\				g	i		i		i						\\	m	1	1	1, -2, 2		1	1	2	15	0.11764705882352941	0.125	2.25	0.05263157894736842
7	6	3/8	3/8	2/4	3	1	iv7				g	i		iv7		iv		7					mm7	1	1	0, -3, 1, -2		0	0	1	4	0.2	0.0625	0.4375	0.125
8	7	0	0	2/4	3	1	VI				g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	2	11	0.15384615384615385	0.125	1.875	0.0625
9	8	0	0	2/4	3	1	iv6				g	i		iv6		iv		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.625	0.0
9	8	1/8	1/8	2/4	3	1	VI				g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.375	0.0
9	8	1/4	1/4	2/4	3	1	iio6				g	i		iio6		ii	o	6					o	1	1	0, -3, 3		3	0	0	4	0.0	0.0	0.5	0.0
9	8	3/8	3/8	2/4	3	1	iv6				g	i		iv6		iv		6					m	1	1	-3, 1, 0		0	-3	1	4	0.2	0.0625	0.4375	0.125
10	9	0	0	2/4	3	1	V				g	i		V		V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	1.125	0.0
10	9	1/8	1/8	2/4	3	1	V2				g	i		V2		V		2					Mm7	1	1	0, 2, 6, 3		2	0	0	1	0.0	0.0	0.125	0.0
10	9	1/4	1/4	2/4	3	1	i6				g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.25	0.0
10	9	5/16	5/16	2/4	3	1	V2				g	i		V2		V		2					Mm7	1	1	0, 2, 6, 3		2	0	0	4	0.0	0.0	0.25	0.0
10	9	3/8	3/8	2/4	3	1	i6				g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.25	0.0
10	9	7/16	7/16	2/4	3	1	#viio6	0	-7	/	g	i		#viio6		#vii	o	6					o	1	1	3, 0, 6		6	3	0	4	0.0	0.0	0.25	0.0
11	10	0	0	2/4	3	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	1	15	0.0625	0.0625	1.9375	0.03125
12	11	0	0	2/4	3	1	iv6				g	i		iv6		iv		6					m	1	1	-3, 1, 0		0	-3	0	8	0.0	0.0	1.25	0.0
12	11	1/4	1/4	2/4	3	1	bII64				g	i		bII64		bII		64					M	1	1	-3, -4, 0		-4	-3	0	3	0.0	0.0	0.375	0.0
12	11	3/8	3/8	2/4	3	1	iv6				g	i		iv6		iv		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
