mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	1/8	1/8	2/4	3	1	i	b	i		i		i							m	1	1	5, 2, 6		5	5	1	2	0.3333333333333333	0.0625	0.25	0.2
16	16	1/4	1/4	2/4	3	1	i6(#4)	b	i		i6(#4)		i		6	#4				m	1	1	2, 11, 5		5	2	0	4	0.0	0.0	0.5	0.0
16	16	3/8	3/8	2/4	3	1	i6	b	i		i6		i		6					m	1	1	2, 6, 5		5	2	1	4	0.2	0.0625	0.4375	0.125
17	17	0	0	2/4	3	1	iv6	b	i		iv6		iv		6					m	1	1	1, 5, 4		4	1	1	4	0.2	0.0625	0.5625	0.1
17	17	1/4	1/4	2/4	3	1	iv	b	i		iv		iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
17	17	3/8	3/8	2/4	3	1	viio/V	b	i		viio/V		vii	o			V			o	1	1	11, 8, 5		11	11	0	3	0.0	0.0	0.375	0.0
18	18	0	0	2/4	3	1	V	b	i		V		V							M	1	1	6, 10, 7		6	6	1	6	0.14285714285714285	0.0625	1.1875	0.05
19	19	0	0	2/4	3	1	V6	b	i		V6		V		6					M	1	1	10, 7, 6		6	10	0	6	0.0	0.0	0.75	0.0
19	19	1/4	1/4	2/4	3	1	V2(6)	b	i		V2(6)		V		2	6				Mm7	1	1	4, 6, 10, 2		6	4	0	5	0.0	0.0	0.5	0.0
19	19	3/8	3/8	2/4	3	1	V2	b	i		V2		V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	5	0.0	0.0	0.5	0.0
20	20	0	0	2/4	3	1	i(6)	b	i		i(6)		i			6				m	1	1	5, 2, 1		5	5	0	3	0.0	0.0	0.4375	0.0
20	20	1/8	1/8	2/4	3	1	i	b	i		i		i							m	1	1	5, 2, 6		5	5	1	2	0.3333333333333333	0.0625	0.25	0.2
20	20	1/4	1/4	2/4	3	1	i6(#4)	b	i		i6(#4)		i		6	#4				m	1	1	2, 11, 5		5	2	0	4	0.0	0.0	0.5	0.0
20	20	3/8	3/8	2/4	3	1	i6	b	i		i6		i		6					m	1	1	2, 6, 5		5	2	1	4	0.2	0.0625	0.4375	0.125
21	21	0	0	2/4	3	1	iv6	b	i		iv6		iv		6					m	1	1	1, 5, 4		4	1	1	4	0.2	0.0625	0.5625	0.1
21	21	1/4	1/4	2/4	3	1	iv	b	i		iv		iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
21	21	3/8	3/8	2/4	3	1	viio/V	b	i		viio/V		vii	o			V			o	1	1	11, 8, 5		11	11	0	3	0.0	0.0	0.375	0.0
22	22	0	0	2/4	3	1	V\\	b	i		V		V						\\	M	1	1	6, 10, 7		6	6	6	9	0.4	0.75	1.25	0.375
23	23	3/8	3/8	2/4	3	1	#viio2	b	i		#viio2		#vii	o	2					o7	1	1	1, 10, 7, 4		10	1	0	5	0.0	0.0	0.625	0.0
24	24	0	0	2/4	3	1	viio7/VII	b	i		viio7/VII		vii	o	7		VII			o7	1	1	8, 5, 2, -1		8	8	1	8	0.1111111111111111	0.0625	2.4375	0.025
25	25	0	0	2/4	3	1	VII	b	i		VII		VII							M	1	1	3, 7, 4		3	3	1	6	0.14285714285714285	0.0	1.0	0.0
25	25	1/4	1/4	2/4	3	1	VII(b6)	b	i		VII(b6)		VII			b6				M	1	1	3, 7, -1		3	3	0	2	0.0	0.0	0.25	0.0
25	25	3/8	3/8	2/4	3	1	VII	b	i		VII		VII							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
26	26	0	0	2/4	3	1	viio7/VII	b	i		viio7/VII		vii	o	7		VII			o7	1	1	8, 5, 2, -1		8	8	1	8	0.1111111111111111	0.0625	2.4375	0.025
27	27	0	0	2/4	3	1	VII	b	i		VII		VII							M	1	1	3, 7, 4		3	3	1	5	0.16666666666666666	0.0	1.0	0.0
27	27	1/4	1/4	2/4	3	1	VII(b6)	b	i		VII(b6)		VII			b6				M	1	1	3, 7, -1		3	3	0	2	0.0	0.0	0.25	0.0
27	27	3/8	3/8	2/4	3	1	VII	b	i		VII		VII							M	1	1	3, 7, 4		3	3	0	11	0.0	0.0	0.5	0.0
28	28	1/8	1/8	2/4	3	1	V65/VII	b	i		V65/VII		V		65		VII			Mm7	1	1	8, 5, 2, 4		4	8	0	9	0.0	0.0	0.375	0.0
28	28	1/4	1/4	2/4	3	1	V2/III	b	i		V2/III		V		2		III			Mm7	1	1	1, 3, 7, 4		3	1	0	12	0.0	0.0	0.5	0.0
28	28	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	13	0.0	0.0	0.625	0.0
29	29	0	0	2/4	3	1	VI[VI	b	i	VI	VI		VI							M	1	1	1, 5, 2		1	1	0	35	0.0	0.0	1.625	0.0
29	29	1/4	1/4	2/4	3	1	iv6/VI	b	i	VI	iv6/VI		iv		6		VI			m	1	1	-3, 1, 0		0	-3	0	19	0.0	0.0	0.9375	0.0
29	29	3/8	3/8	2/4	3	1	V65(b9)/VI	b	i	VI	V65(b9)/VI		V		65	b9	VI			Mm7	1	1	6, 3, 0, 2	-3	2	6	6	13	0.3157894736842105	0.25	0.5625	0.3076923076923077
30	30	0	0	2/4	3	1	VI	b	i	VI	VI		VI							M	1	1	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
30	30	1/8	1/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	1, 5, 2, -1		1	1	0	13	0.0	0.0	1.625	0.0
31	31	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	1, 0, 4		1	1	1	9	0.1	0.0625	1.6875	0.03571428571428571
31	31	3/8	3/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.75	0.0
32	32	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	1, 0, 4		1	1	1	12	0.07692307692307693	0.0625	2.0625	0.029411764705882353
32	32	3/8	3/8	2/4	3	1	Ger6]	b	i	VI	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	1, 5, 2, 11		11	1	0	6	0.0	0.0	0.75	0.0
33	33	0	0	2/4	3	1	V(64)	b	i		V(64)		V			64				M	1	1	6, 5, 2		6	6	2	12	0.14285714285714285	0.125	1.9375	0.06060606060606061
33	33	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	6	0.0	0.0	0.75	0.0
34	34	0	0	2/4	3	1	i\\	b	i		i		i						\\	m	1	1	5, 2, 6		5	5	4	18	0.18181818181818182	0.5	2.375	0.17391304347826086
36	36	0	0	2/4	3	1	viio7/VI	b	i		viio7/VI		vii	o	7		VI			o7	1	1	6, 3, 0, -3		6	6	1	8	0.1111111111111111	0.0625	2.4375	0.025
37	37	0	0	2/4	3	1	VI	b	i		VI		VI							M	1	1	1, 5, 2		1	1	1	6	0.14285714285714285	0.0	1.0	0.0
37	37	1/4	1/4	2/4	3	1	VI(b6)	b	i		VI(b6)		VI			b6				M	1	1	1, 5, -3		1	1	0	2	0.0	0.0	0.25	0.0
37	37	3/8	3/8	2/4	3	1	VI	b	i		VI		VI							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
38	38	0	0	2/4	3	1	viio7/VII	b	i		viio7/VII		vii	o	7		VII			o7	1	1	8, 5, 2, -1		8	8	1	8	0.1111111111111111	0.0625	2.4375	0.025
39	39	0	0	2/4	3	1	VII	b	i		VII		VII							M	1	1	3, 7, 4		3	3	1	5	0.16666666666666666	0.0	1.0	0.0
39	39	1/4	1/4	2/4	3	1	VII(b6)	b	i		VII(b6)		VII			b6				M	1	1	3, 7, -1		3	3	0	2	0.0	0.0	0.25	0.0
39	39	3/8	3/8	2/4	3	1	VII	b	i		VII		VII							M	1	1	3, 7, 4		3	3	0	11	0.0	0.0	0.5	0.0
40	40	1/8	1/8	2/4	3	1	V65/VII	b	i		V65/VII		V		65		VII			Mm7	1	1	8, 5, 2, 4		4	8	0	9	0.0	0.0	0.375	0.0
40	40	1/4	1/4	2/4	3	1	V2/III	b	i		V2/III		V		2		III			Mm7	1	1	1, 3, 7, 4		3	1	0	12	0.0	0.0	0.5	0.0
40	40	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	13	0.0	0.0	0.625	0.0
41	41	0	0	2/4	3	1	VI[VI	b	i	VI	VI		VI							M	1	1	1, 5, 2		1	1	0	35	0.0	0.0	1.625	0.0
41	41	1/4	1/4	2/4	3	1	iv6/VI	b	i	VI	iv6/VI		iv		6		VI			m	1	1	-3, 1, 0		0	-3	0	19	0.0	0.0	0.9375	0.0
41	41	3/8	3/8	2/4	3	1	V65(b9)/VI	b	i	VI	V65(b9)/VI		V		65	b9	VI			Mm7	1	1	6, 3, 0, 2	-3	2	6	6	13	0.3157894736842105	0.25	0.5625	0.3076923076923077
42	42	0	0	2/4	3	1	VI	b	i	VI	VI		VI							M	1	1	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
42	42	1/8	1/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	1, 5, 2, -1		1	1	0	13	0.0	0.0	1.625	0.0
43	43	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	1, 0, 4		1	1	1	9	0.1	0.0625	1.6875	0.03571428571428571
43	43	3/8	3/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.75	0.0
44	44	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	1, 0, 4		1	1	1	12	0.07692307692307693	0.0625	2.0625	0.029411764705882353
44	44	3/8	3/8	2/4	3	1	Ger6]	b	i	VI	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	1, 5, 2, 11		11	1	0	6	0.0	0.0	0.75	0.0
45	45	0	0	2/4	3	1	V(64)	b	i		V(64)		V			64				M	1	1	6, 5, 2		6	6	2	12	0.14285714285714285	0.125	1.9375	0.06060606060606061
45	45	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	6	0.0	0.0	0.75	0.0
46	46	0	0	2/4	3	1	i\\	b	i		i		i						\\	m	1	1	5, 2, 6		5	5	0	24	0.0	0.0	4.625	0.0
