mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	3	1	a.i	a	i		i	i							m	1	1	3, 0, 4		3	3	2	13	0.13333333333333333	0.125	1.625	0.07142857142857142
2	2	0	0	2/4	3	1	iv64	a	i		iv64	iv		64					m	1	1	3, 2, -1		2	3	3	15	0.16666666666666666	0.25	1.875	0.11764705882352941
3	3	0	0	2/4	3	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	0.875	0.0
3	3	1/8	1/8	2/4	3	1	i6	a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	3	0.4	0.125	0.25	0.3333333333333333
3	3	1/4	1/4	2/4	3	1	V(4)	a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	0.375	0.0
3	3	3/8	3/8	2/4	3	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	0.75	0.0
4	4	0	0	2/4	3	1	i\\	a	i		i	i						\\	m	1	1	3, 0, 4		3	3	6	23	0.20689655172413793	0.5625	3.8125	0.12857142857142856
6	6	3/8	3/8	2/4	3	1	iio6	a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	5	0.0	0.0	0.625	0.0
7	7	0	0	2/4	3	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	2.25	0.0
8	8	0	0	2/4	3	1	V(64)/V	a	i		V(64)/V	V			64	V			M	1	1	5, 4, 8		5	5	1	11	0.08333333333333333	0.0625	1.4375	0.041666666666666664
8	8	1/4	1/4	2/4	3	1	V7/V	a	i		V7/V	V		7		V			Mm7	1	1	5, 9, 6, 3		5	5	1	15	0.0625	0.0625	1.6875	0.03571428571428571
9	9	0	0	2/4	3	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	11	0.0	0.0	2.75	0.0
10	10	0	0	2/4	3	1	V(64)/V	a	i		V(64)/V	V			64	V			M	1	1	5, 4, 8		5	5	2	5	0.2857142857142857	0.125	0.875	0.125
10	10	1/4	1/4	2/4	3	1	V7/V	a	i		V7/V	V		7		V			Mm7	1	1	5, 9, 6, 3		5	5	1	9	0.1	0.0625	0.9375	0.0625
11	11	0	0	2/4	3	1	V\\	a	i		V	V						\\	M	1	1	4, 8, 5		4	4	0	8	0.0	0.0	2.0	0.0
12	12	0	0	2/4	3	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	3	15	0.16666666666666666	0.1875	1.8125	0.09375
13	13	1/4	1/4	2/4	3	1	iv	a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
13	13	3/8	3/8	2/4	3	1	viio7/V	a	i		viio7/V	vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	0	5	0.0	0.0	0.625	0.0
14	14	0	0	2/4	3	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	2.25	0.0
15	15	0	0	2/4	3	1	I.I6	a	I		I6	I		6					M	1	0	7, 4, 3		3	7	0	7	0.0	0.0	1.3125	0.0
15	15	3/16	3/16	2/4	3	1	V(64)	a	I		V(64)	V			64				M	1	0	4, 3, 7		4	4	1	21	0.045454545454545456	0.0625	2.0	0.030303030303030304
16	16	0	0	2/4	3	1	V7	a	I		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.5	0.0
16	16	1/4	1/4	2/4	3	1	I\\	a	I		I	I						\\	M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
17	17	0	0	2/4	3	1	I6	a	I		I6	I		6					M	1	0	7, 4, 3		3	7	0	10	0.0	0.0	1.1875	0.0
17	17	1/4	1/4	2/4	3	1	V(64)	a	I		V(64)	V			64				M	1	0	4, 3, 7		4	4	1	9	0.1	0.0625	0.9375	0.0625
18	18	0	0	2/4	3	1	V7	a	I		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	8	0.0	0.0	2.0	0.0
18	18	1/4	1/4	2/4	3	1	I\\	a	I		I	I						\\	M	1	0	3, 7, 4		3	3	0	7	0.0	0.0	1.75	0.0
19	19	0	0	2/4	3	1	V	a	I		V	V							M	1	0	4, 8, 5		4	4	0	16	0.0	0.0	2.5	0.0
20	20	0	0	2/4	3	1	I	a	I		I	I							M	1	0	3, 7, 4		3	3	0	7	0.0	0.0	0.875	0.0
20	20	1/8	1/8	2/4	3	1	I6	a	I		I6	I		6					M	1	0	7, 4, 3		3	7	0	6	0.0	0.0	0.75	0.0
20	20	1/4	1/4	2/4	3	1	V	a	I		V	V							M	1	0	4, 8, 5		4	4	0	7	0.0	0.0	1.75	0.0
21	21	0	0	2/4	3	1	V(64)/V	a	I		V(64)/V	V			64	V			M	1	0	5, 4, 8		5	5	2	14	0.125	0.125	1.625	0.07142857142857142
21	21	1/4	1/4	2/4	3	1	V7/V	a	I		V7/V	V		7		V			Mm7	1	0	5, 9, 6, 3		5	5	1	15	0.0625	0.0625	1.6875	0.03571428571428571
22	22	0	0	2/4	3	1	V\\	a	I		V	V						\\	M	1	0	4, 8, 5		4	4	0	10	0.0	0.0	2.5	0.0
23	23	0	0	2/4	3	1	V(64)/V	a	I		V(64)/V	V			64	V			M	1	0	5, 4, 8		5	5	2	6	0.25	0.125	1.375	0.08333333333333333
23	23	1/4	1/4	2/4	3	1	V7/V	a	I		V7/V	V		7		V			Mm7	1	0	5, 9, 6, 3		5	5	2	12	0.14285714285714285	0.125	1.375	0.08333333333333333
24	24	0	0	2/4	3	1	V\\	a	I		V	V						\\	M	1	0	4, 8, 5		4	4	0	8	0.0	0.0	2.0	0.0
25	25	0	0	2/4	3	1	V	a	I		V	V							M	1	0	4, 8, 5		4	4	0	10	0.0	0.0	1.75	0.0
25	25	3/8	3/8	2/4	3	1	V43	a	I		V43	V		43					Mm7	1	0	5, 2, 4, 8		4	5	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
26	26	0	0	2/4	3	1	I	a	I		I	I							M	1	0	3, 7, 4		3	3	0	7	0.0	0.0	0.875	0.0
26	26	1/8	1/8	2/4	3	1	I6	a	I		I6	I		6					M	1	0	7, 4, 3		3	7	0	6	0.0	0.0	0.75	0.0
26	26	1/4	1/4	2/4	3	1	V	a	I		V	V							M	1	0	4, 8, 5		4	4	0	7	0.0	0.0	1.75	0.0
27	27	0	0	2/4	3	1	I6	a	I		I6	I		6					M	1	0	7, 4, 3		3	7	0	7	0.0	0.0	1.3125	0.0
27	27	3/16	3/16	2/4	3	1	V(64)	a	I		V(64)	V			64				M	1	0	4, 3, 7		4	4	1	21	0.045454545454545456	0.0625	2.0	0.030303030303030304
