mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	3	1	3/4		1/2	3/2		4	40	18
1	1	0	0	3/4	3	1	3/4		1/2	3/2	1	5	47	18
1	1	0	0	3/4	2	1	1/24		1/16	2/3		8	56	0
1	1	1/24	1/24	3/4	2	1	1/24		1/16	2/3		4	64	1
1	1	1/12	1/12	3/4	2	1	1/24		1/16	2/3		8	56	2
1	1	1/8	1/8	3/4	2	1	1/24		1/16	2/3		6	54	3
1	1	1/6	1/6	3/4	2	1	1/24		1/16	2/3		9	63	4
1	1	5/24	5/24	3/4	2	1	1/24		1/16	2/3		6	54	5
1	1	1/4	1/4	3/4	2	1	1/24		1/16	2/3		8	56	6
1	1	7/24	7/24	3/4	2	1	1/24		1/16	2/3		4	64	7
1	1	1/3	1/3	3/4	2	1	1/24		1/16	2/3		8	56	8
1	1	3/8	3/8	3/4	2	1	1/24		1/16	2/3		5	59	9
1	1	5/12	5/12	3/4	2	1	1/24		1/16	2/3		8	68	10
1	1	11/24	11/24	3/4	2	1	1/24		1/16	2/3		5	59	11
1	1	1/2	1/2	3/4	2	1	1/24		1/16	2/3		3	57	12
1	1	13/24	13/24	3/4	2	1	1/24		1/16	2/3		6	66	13
1	1	7/12	7/12	3/4	2	1	1/24		1/16	2/3		3	57	14
1	1	5/8	5/8	3/4	2	1	1/24		1/16	2/3		8	56	15
1	1	2/3	2/3	3/4	2	1	1/24		1/16	2/3		4	64	16
1	1	17/24	17/24	3/4	2	1	1/24		1/16	2/3		8	56	17
2	2	0	0	3/4	3	1	1/8		1/8	1		5	35	22
2	2	0	0	3/4	3	1	1/8		1/8	1	-1	5	47	22
2	2	0	0	3/4	2	1	3/16		1/8	3/2		6	54	19
2	2	0	0	3/4	2	1	3/16		1/8	3/2		5	59	19
2	2	3/16	3/16	3/4	2	1	1/16		1/16	1		7	73	20
2	2	1/4	1/4	3/4	2	1	1/2		1/2	1		5	71	21
3	3	0	0	3/4	3	1	1/2		1/2	1	1	4	52	41
