mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	6	11	11	0.5	1/4	1/4	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
6	6	23/2	23/2	0.5	3/8	3/8	2/4	3	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
7	7	12	12	0.5	0	0	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
7	7	25/2	25/2	0.5	1/8	1/8	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	13	13	0.5	1/4	1/4	2/4	3	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
7	7	27/2	27/2	0.5	3/8	3/8	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
8	8	14	14	0.5	0	0	2/4	3	1	ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
8	8	29/2	29/2	0.5	1/8	1/8	2/4	3	1	ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
8	8	15	15	0.5	1/4	1/4	2/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
8	8	31/2	31/2	0.5	3/8	3/8	2/4	3	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
9	9	16	16	0.5	0	0	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
9	9	33/2	33/2	0.5	1/8	1/8	2/4	3	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
9	9	17	17	0.5	1/4	1/4	2/4	3	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
9	9	35/2	35/2	0.5	3/8	3/8	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
10	10	18	18	0.5	0	0	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
10	10	37/2	37/2	0.5	1/8	1/8	2/4	3	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
10	10	19	19	0.5	1/4	1/4	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
10	10	39/2	39/2	0.5	3/8	3/8	2/4	3	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
11	11	20	20	0.5	0	0	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
11	11	41/2	41/2	0.5	1/8	1/8	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
11	11	21	21	0.5	1/4	1/4	2/4	3	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
11	11	43/2	43/2	0.5	3/8	3/8	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
12	12	22	22	0.5	0	0	2/4	3	1	III.vii%65	c	III		vii%65		vii	%	65					%7	1	0	2, -1, 3, 5		5	2
12	12	45/2	45/2	0.5	1/8	1/8	2/4	3	1	vii%43	c	III		vii%43		vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
12	12	23	23	0.5	1/4	1/4	2/4	3	1	I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
12	12	47/2	47/2	0.5	3/8	3/8	2/4	3	1	IV6	c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
13	13	24	24	0.5	0	0	2/4	3	1	V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
13	13	49/2	49/2	0.5	1/8	1/8	2/4	3	1	V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
13	13	25	25	0.5	1/4	1/4	2/4	3	1	I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
13	13	51/2	51/2	0.5	3/8	3/8	2/4	3	1	I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
14	14	26	26	0.5	0	0	2/4	3	1	vii%65	c	III		vii%65		vii	%	65					%7	1	0	2, -1, 3, 5		5	2
14	14	53/2	53/2	0.5	1/8	1/8	2/4	3	1	viio43	c	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
14	14	27	27	0.5	1/4	1/4	2/4	3	1	I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
14	14	55/2	55/2	0.25	3/8	3/8	2/4	3	1	IV6	c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
14	14	111/4	111/4	0.25	7/16	7/16	2/4	3	1	iv6	c	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
15	15	28	28	0.5	0	0	2/4	3	1	V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
15	15	57/2	57/2	0.5	1/8	1/8	2/4	3	1	V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
15	15	29	29	0.5	1/4	1/4	2/4	3	1	I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
15	15	59/2	59/2	0.5	3/8	3/8	2/4	3	1	V+6	c	III		V+6		V	+	6					+	1	0	5, 9, 1		1	5
16	16	30	30	0.5	0	0	2/4	3	1	I(13)	c	III		I(13)		I			13				M	1	0	0, 4, 1	3	0	0
16	16	61/2	61/2	0.5	1/8	1/8	2/4	3	1	V+6	c	III		V+6		V	+	6					+	1	0	5, 9, 1		1	5
16	16	31	31	0.5	1/4	1/4	2/4	3	1	I	c	III		I		I							M	1	0	0, 4, 1		0	0
16	16	63/2	63/2	0.5	3/8	3/8	2/4	3	1	V+6	c	III		V+6		V	+	6					+	1	0	5, 9, 1		1	5
17	17	32	32	0.5	0	0	2/4	3	1	I(13)	c	III		I(13)		I			13				M	1	0	0, 4, 1	3	0	0
17	17	65/2	65/2	0.5	1/8	1/8	2/4	3	1	V+6	c	III		V+6		V	+	6					+	1	0	5, 9, 1		1	5
17	17	33	33	0.5	1/4	1/4	2/4	3	1	I	c	III		I		I							M	1	0	0, 4, 1		0	0
17	17	67/2	67/2	0.5	3/8	3/8	2/4	3	1	V+6	c	III		V+6		V	+	6					+	1	0	5, 9, 1		1	5
18	18	34	34	0.5	0	0	2/4	3	1	I	c	III		I		I							M	1	0	0, 4, 1		0	0
18	18	69/2	69/2	0.5	1/8	1/8	2/4	3	1	i.#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
18	18	35	35	0.5	1/4	1/4	2/4	3	1	I6	c	i		I6		I		6					M	1	1	4, 1, 0		0	4
18	18	71/2	71/2	0.5	3/8	3/8	2/4	3	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
19	19	36	36	0.5	0	0	2/4	3	1	I6(9)	c	i		I6(9)		I		6	9				M	1	1	4, 1, 0	2	0	4
19	19	73/2	73/2	0.5	1/8	1/8	2/4	3	1	#viio43(+2)	c	i		#viio43(+2)		#vii	o	43	+2				o7	1	1	-1, -4, 5, 2	0	5	-1
19	19	37	37	0.5	1/4	1/4	2/4	3	1	I6	c	i		I6		I		6					M	1	1	4, 1, 0		0	4
19	19	75/2	75/2	0.5	3/8	3/8	2/4	3	1	V+6/IV	c	i		V+6/IV		V	+	6		IV			+	1	1	4, 8, 0		0	4
20	20	38	38	0.5	0	0	2/4	3	1	IV(13)	c	i		IV(13)		IV			13				M	1	1	-1, 3, 0	2	-1	-1
20	20	77/2	77/2	0.5	1/8	1/8	2/4	3	1	V+6/IV	c	i		V+6/IV		V	+	6		IV			+	1	1	4, 8, 0		0	4
20	20	39	39	0.5	1/4	1/4	2/4	3	1	IV	c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
20	20	79/2	79/2	0.5	3/8	3/8	2/4	3	1	V+6/IV	c	i		V+6/IV		V	+	6		IV			+	1	1	4, 8, 0		0	4
21	21	40	40	0.5	0	0	2/4	3	1	IV(13)	c	i		IV(13)		IV			13				M	1	1	-1, 3, 0	2	-1	-1
21	21	81/2	81/2	0.5	1/8	1/8	2/4	3	1	V+6/IV	c	i		V+6/IV		V	+	6		IV			+	1	1	4, 8, 0		0	4
21	21	41	41	0.5	1/4	1/4	2/4	3	1	IV	c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
21	21	83/2	83/2	0.5	3/8	3/8	2/4	3	1	V+6/IV	c	i		V+6/IV		V	+	6		IV			+	1	1	4, 8, 0		0	4
22	22	42	42	0.5	0	0	2/4	3	1	IV	c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
22	22	85/2	85/2	0.5	1/8	1/8	2/4	3	1	#viio43/ii	c	i		#viio43/ii		#vii	o	43		ii			o7	1	1	1, -2, 7, 4		7	1
22	22	43	43	0.5	1/4	1/4	2/4	3	1	V6/V	c	i		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
22	22	87/2	87/2	0.5	3/8	3/8	2/4	3	1	It6/V	c	i		It6/V	It	vii	o	6	b3	V/V			It	1	1	-3, 1, 7		7	-3
23	23	44	44	0.5	0	0	2/4	3	1	V(9)/V	c	i		V(9)/V		V			9	V			M	1	1	2, 6, 3	4	2	2
23	23	89/2	89/2	0.5	1/8	1/8	2/4	3	1	V/V	c	i		V/V		V				V			M	1	1	2, 6, 3		2	2
23	23	45	45	0.5	1/4	1/4	2/4	3	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
23	23	91/2	91/2	0.5	3/8	3/8	2/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24	46	46	0.5	0	0	2/4	3	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
24	24	93/2	93/2	0.5	1/8	1/8	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
24	24	47	47	0.5	1/4	1/4	2/4	3	1	ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
24	24	95/2	95/2	0.5	3/8	3/8	2/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
25	25	48	48	0.5	0	0	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
25	25	97/2	97/2	0.5	1/8	1/8	2/4	3	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
25	25	49	49	0.5	1/4	1/4	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
25	25	99/2	99/2	0.5	3/8	3/8	2/4	3	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
26	26	50	50	0.5	0	0	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
26	26	101/2	101/2	0.5	1/8	1/8	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
26	26	51	51	0.5	1/4	1/4	2/4	3	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
26	26	103/2	103/2	0.5	3/8	3/8	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
27	27	52	52	0.5	0	0	2/4	3	1	ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
27	27	105/2	105/2	0.5	1/8	1/8	2/4	3	1	ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
27	27	53	53	0.5	1/4	1/4	2/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
27	27	107/2	107/2	0.5	3/8	3/8	2/4	3	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
28	28	54	54	0.5	0	0	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
28	28	109/2	109/2	0.5	1/8	1/8	2/4	3	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
28	28	55	55	0.5	1/4	1/4	2/4	3	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
28	28	111/2	111/2	0.5	3/8	3/8	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
29	29	56	56	0.5	0	0	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	113/2	113/2	0.5	1/8	1/8	2/4	3	1	V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
29	29	57	57	0.5	1/4	1/4	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	115/2	115/2	0.5	3/8	3/8	2/4	3	1	V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
30	30	58	58	0.5	0	0	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
30	30	117/2	117/2	0.5	1/8	1/8	2/4	3	1	V64(b9)/iv	c	i		V64(b9)/iv		V		64	b9	iv			M	1	1	1, 0, 4	-12	0	1
30	30	59	59	0.5	1/4	1/4	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
30	30	119/2	119/2	0.5	3/8	3/8	2/4	3	1	V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
31	31	60	60	0.5	0	0	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
31	31	121/2	121/2	0.5	1/8	1/8	2/4	3	1	ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
31	31	61	61	0.5	1/4	1/4	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
31	31	123/2	123/2	0.5	3/8	3/8	2/4	3	1	ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
32	32	62	62	0.5	0	0	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
32	32	125/2	125/2	0.5	1/8	1/8	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
32	32	63	63	0.5	1/4	1/4	2/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
32	32	127/2	127/2	0.5	3/8	3/8	2/4	3	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
33	33	64	64	0.5	0	0	2/4	3	1	#viio43/iv	c	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
33	33	129/2	129/2	0.5	1/8	1/8	2/4	3	1	#viio2/iv	c	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
33	33	65	65	0.5	1/4	1/4	2/4	3	1	V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
33	33	131/2	131/2	0.5	3/8	3/8	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
34	34	66	66	0.5	0	0	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
34	34	133/2	133/2	0.5	1/8	1/8	2/4	3	1	V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
34	34	67	67	0.5	1/4	1/4	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
34	34	135/2	135/2	0.5	3/8	3/8	2/4	3	1	V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
35	35	68	68	0.5	0	0	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
35	35	137/2	137/2	0.5	1/8	1/8	2/4	3	1	V64(b9)	c	i		V64(b9)		V		64	b9				M	1	1	2, 1, 5	-11	1	2
35	35	69	69	0.5	1/4	1/4	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
35	35	139/2	139/2	0.5	3/8	3/8	2/4	3	1	V64/iv	c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
36	36	70	70	0.5	0	0	2/4	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
36	36	141/2	141/2	0.5	1/8	1/8	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
36	36	71	71	0.5	1/4	1/4	2/4	3	1	viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
36	36	143/2	143/2	0.5	3/8	3/8	2/4	3	1	viio65/V	c	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
37	37	72	72	0.5	0	0	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
37	37	145/2	145/2	0.5	1/8	1/8	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
37	37	73	73	0.5	1/4	1/4	2/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
37	37	147/2	147/2	0.5	3/8	3/8	2/4	3	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
38	38	74	74	0.5	0	0	2/4	3	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
38	38	149/2	149/2	0.5	1/8	1/8	2/4	3	1	V43(+4)	c	i		V43(+4)		V		43	+4				Mm7	1	1	2, -1, 1, 5	0	1	2
38	38	75	75	0.5	1/4	1/4	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
38	38	151/2	151/2	0.5	3/8	3/8	2/4	3	1	V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
39	39	76	76	0.5	0	0	2/4	3	1	iv(4)	c	i		iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
39	39	153/2	153/2	0.5	1/8	1/8	2/4	3	1	ii%7	c	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
39	39	77	77	1.0	1/4	1/4	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
40	40	78	78	0.5	0	0	2/4	3	1	bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
40	40	157/2	157/2	0.5	1/8	1/8	2/4	3	1	VI6	c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
40	40	79	79	0.5	1/4	1/4	2/4	3	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
40	40	159/2	159/2	0.5	3/8	3/8	2/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	80	80	0.5	0	0	2/4	3	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
41	41	161/2	161/2	0.5	1/8	1/8	2/4	3	1	bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
41	41	81	81	0.5	1/4	1/4	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
41	41	163/2	163/2	0.5	3/8	3/8	2/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
42	42	82	82	0.5	0	0	2/4	3	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
42	42	165/2	165/2	0.5	1/8	1/8	2/4	3	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
42	42	83	83	0.5	1/4	1/4	2/4	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
42	42	167/2	167/2	0.5	3/8	3/8	2/4	3	1	ii%7	c	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
43	43	84	84	2.0	0	0	2/4	3	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
