mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	2/4	3	1	c.i	c	i		i		i							m	1	1	0, -3, 1		0	0
2	2	2	2	1.0	0	0	2/4	3	1	V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
2	2	3	3	1.0	1/4	1/4	2/4	3	1	V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
3	3	4	4	2.0	0	0	2/4	3	1	IV64	c	i		IV64		IV		64					M	1	1	0, -1, 3		-1	0
4	4	6	6	2.0	0	0	2/4	3	1	iv64	c	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
5	5	8	8	1.5	0	0	2/4	3	1	I	c	i		I		I							M	1	1	0, 4, 1		0	0
5	5	19/2	19/2	0.5	3/8	3/8	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
6	6	10	10	2.0	0	0	2/4	3	1	V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
7	7	12	12	1.5	0	0	2/4	3	1	i[i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
7	7	27/2	27/2	0.5	3/8	3/8	2/4	3	1	V/iv	c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
8	8	14	14	0.75	0	0	2/4	3	1	iv(4)	c	i	i	iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
8	8	59/4	59/4	1.25	3/16	3/16	2/4	3	1	iv	c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
9	9	16	16	2.0	0	0	2/4	3	1	V2	c	i	i	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
10	10	18	18	2.0	0	0	2/4	3	1	i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
11	11	20	20	2.0	0	0	2/4	3	1	iv	c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
12	12	22	22	2.0	0	0	2/4	3	1	i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
13	13	24	24	1.5	0	0	2/4	3	1	V(64)/III	c	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
13	13	51/2	51/2	0.5	3/8	3/8	2/4	3	1	ii65/III	c	i		ii65/III		ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
14	14	26	26	0.5	0	0	2/4	3	1	III6	c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
14	14	53/2	53/2	0.5	1/8	1/8	2/4	3	1	ii65/III	c	i		ii65/III		ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
14	14	27	27	0.5	1/4	1/4	2/4	3	1	V(64)/III	c	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
14	14	55/2	55/2	0.5	3/8	3/8	2/4	3	1	V7/III	c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
15	15	28	28	2.0	0	0	2/4	3	1	III\\	c	i		III		III						\\	M	1	1	-3, 1, -2		-3	-3
16	16	30	30	2.0	0	0	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
17	17	32	32	1.0	0	0	2/4	3	1	#viio43/iv	c	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
17	17	33	33	1.0	1/4	1/4	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
18	18	34	34	0.5	0	0	2/4	3	1	IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
18	18	69/2	69/2	0.5	1/8	1/8	2/4	3	1	IV6(+#4)	c	i		IV6(+#4)		IV		6	+#4				M	1	1	3, 0, -1	5	-1	3
18	18	35	35	1.0	1/4	1/4	2/4	3	1	IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
19	19	36	36	1.0	0	0	2/4	3	1	V2(4)/III	c	i		V2(4)/III		V		2	4	III			Mm7	1	1	-4, -2, -3, -1		-2	-4
19	19	37	37	1.0	1/4	1/4	2/4	3	1	V2(b9)/III	c	i		V2(b9)/III		V		2	b9	III			Mm7	1	1	-4, -2, 2, -1	-7	-2	-4
20	20	38	38	0.5	0	0	2/4	3	1	III6(9)	c	i		III6(9)		III		6	9				M	1	1	1, -2, -3	-1	-3	1
20	20	77/2	77/2	0.5	1/8	1/8	2/4	3	1	III6(7)	c	i		III6(7)		III		6	7				M	1	1	1, -2, 2		-3	1
20	20	39	39	1.0	1/4	1/4	2/4	3	1	III6	c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
21	21	40	40	1.0	0	0	2/4	3	1	#viio64	c	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
21	21	41	41	1.0	1/4	1/4	2/4	3	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
22	22	42	42	1.0	0	0	2/4	3	1	#viio64	c	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
22	22	43	43	1.0	1/4	1/4	2/4	3	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
23	23	44	44	1.0	0	0	2/4	3	1	#viio64	c	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
23	23	45	45	0.5	1/4	1/4	2/4	3	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
23	23	91/2	91/2	0.5	3/8	3/8	2/4	3	1	Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
24	24	46	46	1.5	0	0	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
24	24	95/2	95/2	0.5	3/8	3/8	2/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	25	48	48	1.0	0	0	2/4	3	1	VI(+#2)	c	i		VI(+#2)		VI			+#2				M	1	1	-4, 0, -3	5	-4	-4
25	25	49	49	2.0	1/4	1/4	2/4	3	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
26	26	51	51	7.0	1/4	1/4	2/4	3	1	Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
30	30	58	58	1.5	0	0	2/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
30	30	119/2	119/2	0.5	3/8	3/8	2/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	31	60	60	2.0	0	0	2/4	3	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
32	32	62	62	1.0	0	0	2/4	3	1	V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
32	32	63	63	1.0	1/4	1/4	2/4	3	1	V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
33	33	64	64	2.0	0	0	2/4	3	1	IV64	c	i		IV64		IV		64					M	1	1	0, -1, 3		-1	0
34	34	66	66	2.0	0	0	2/4	3	1	iv64	c	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
35	35	68	68	1.5	0	0	2/4	3	1	I	c	i		I		I							M	1	1	0, 4, 1		0	0
35	35	139/2	139/2	0.5	3/8	3/8	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
36	36	70	70	2.0	0	0	2/4	3	1	V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
37	37	72	72	1.5	0	0	2/4	3	1	i[i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
37	37	147/2	147/2	0.5	3/8	3/8	2/4	3	1	V/iv	c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
38	38	74	74	0.75	0	0	2/4	3	1	iv(4)	c	i	i	iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
38	38	299/4	299/4	1.25	3/16	3/16	2/4	3	1	iv	c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
39	39	76	76	2.0	0	0	2/4	3	1	V2	c	i	i	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
40	40	78	78	2.0	0	0	2/4	3	1	i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
41	41	80	80	2.0	0	0	2/4	3	1	iv	c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
42	42	82	82	2.0	0	0	2/4	3	1	i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
43	43	84	84	1.5	0	0	2/4	3	1	V(64)/III	c	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
43	43	171/2	171/2	0.5	3/8	3/8	2/4	3	1	ii%65/III	c	i		ii%65/III		ii	%	65		III			%7	1	1	-4, -7, -3, -1		-1	-4
44	44	86	86	0.5	0	0	2/4	3	1	III6	c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
44	44	173/2	173/2	0.5	1/8	1/8	2/4	3	1	ii%65/III	c	i		ii%65/III		ii	%	65		III			%7	1	1	-4, -7, -3, -1		-1	-4
44	44	87	87	0.5	1/4	1/4	2/4	3	1	V(64)/III	c	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
44	44	175/2	175/2	0.5	3/8	3/8	2/4	3	1	V7/III	c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
45	45	88	88	2.0	0	0	2/4	3	1	III\\	c	i		III		III						\\	M	1	1	-3, 1, -2		-3	-3
46	46	90	90	2.0	0	0	2/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
47	47	92	92	1.0	0	0	2/4	3	1	V2(b9)/iv	c	i		V2(b9)/iv		V		2	b9	iv			Mm7	1	1	-2, 0, 4, 1	-12	0	-2
47	47	93	93	1.0	1/4	1/4	2/4	3	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
48	48	94	94	0.5	0	0	2/4	3	1	IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
