mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	8	1/4	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
10	9	0	V(6)	A	I		V(6)	V			6			M	0	0	1, 5, 4		1	1
10	9	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
10	9	1/4	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
10	9	5/8	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
11	10	3/16	ii6	A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
11	10	5/8	V64/ii	A	I		V64/ii	V		64		ii		M	0	0	4, 3, 7		3	4
12	11	0	ii	A	I		ii	ii						m	0	0	2, -1, 3		2	2
12	11	3/16	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
13	12	0	V6/vi	A	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4	8
13	12	3/16	V65/vi	A	I		V65/vi	V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
13	12	1/4	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
14	13	0	V7(6)	A	I		V7(6)	V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
14	13	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
14	13	1/4	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
14	13	5/8	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
15	14	0	V6/iv	A	I		V6/iv	V		6		iv		M	0	0	4, 1, 0		0	4
15	14	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
15	14	5/8	I	A	I		I	I						M	0	0	0, 4, 1		0	0
16	15	0	V7(6)	A	I		V7(6)	V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
16	15	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
16	15	1/4	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
17	16	0	i.i	A	i		i	i						m	0	1	0, -3, 1		0	0
18	17	0	V	A	i		V	V						M	0	1	1, 5, 2		1	1
18	17	5/8	V43	A	i		V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
19	18	0	i	A	i		i	i						m	0	1	0, -3, 1		0	0
20	19	0	V	A	i		V	V						M	0	1	1, 5, 2		1	1
20	19	1/4	v	A	i		v	v						m	0	1	1, -2, 2		1	1
20	19	3/8	V43/III	A	i		V43/III	V		43		III		Mm7	0	1	-1, -4, -2, 2		-2	-1
20	19	1/2	III	A	i		III	III						M	0	1	-3, 1, -2		-3	-3
21	20	3/16	V/III	A	i		V/III	V				III		M	0	1	-2, 2, -1		-2	-2
21	20	5/8	V7/VI	A	i		V7/VI	V		7		VI		Mm7	0	1	-3, 1, -2, -5		-3	-3
22	21	0	VI	A	i		VI	VI						M	0	1	-4, 0, -3		-4	-4
22	21	3/16	III	A	i		III	III						M	0	1	-3, 1, -2		-3	-3
23	22	0	V6	A	i		V6	V		6				M	0	1	5, 2, 1		1	5
23	22	3/16	V65	A	i		V65	V		65				Mm7	0	1	5, 2, -1, 1		1	5
23	22	1/4	i	A	i		i	i						m	0	1	0, -3, 1		0	0
24	23	0	V(6)	A	i		V(6)	V			6			M	0	1	1, 5, -3		1	1
24	23	3/16	V	A	i		V	V						M	0	1	1, 5, 2		1	1
24	23	1/4	VI	A	i		VI	VI						M	0	1	-4, 0, -3		-4	-4
25	24	0	V7(6)	A	i		V7(6)	V		7	6			Mm7	0	1	1, 5, -3, -1		1	1
25	24	3/16	V7	A	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
25	24	1/4	VI	A	i		VI	VI						M	0	1	-4, 0, -3		-4	-4
25	24	5/8	iio64	A	i		iio64	ii	o	64				o	0	1	-4, 2, -1		2	-4
26	25	0	V\\	A	i		V	V					\\	M	0	1	1, 5, 2		1	1
26	25	5/8	I.I	A	I		I	I						M	0	0	0, 4, 1		0	0
27	26	3/16	V	A	I		V	V						M	0	0	1, 5, 2		1	1
27	26	5/8	V7/IV	A	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
28	27	0	IV	A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
28	27	3/16	I	A	I		I	I						M	0	0	0, 4, 1		0	0
29	28	0	V6/vi	A	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4	8
29	28	3/16	V65/vi	A	I		V65/vi	V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
29	28	1/4	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
30	29	0	V7(6)	A	I		V7(6)	V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
30	29	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
30	29	1/4	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
30	29	5/8	vi	A	I		vi	vi						m	0	0	3, 0, 4		3	3
31	30	0	V6/vi	A	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4	8
31	30	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
31	30	5/8	I	A	I		I	I						M	0	0	0, 4, 1		0	0
32	31	0	V7(6)	A	I		V7(6)	V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
32	31	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
32	31	1/4	I	A	I		I	I						M	0	0	0, 4, 1		0	0
33	32	0	V7(6)	A	I		V7(6)	V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
33	32	3/16	V7	A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
33	32	1/4	I\\	A	I		I	I					\\	M	0	0	0, 4, 1		0	0
