mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	33	0.5	1/4	1/4	2/4	3	1	iv	b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
17	17	67/2	0.5	3/8	3/8	2/4	3	1	viio/V	b	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
18	18	34	2.0	0	0	2/4	3	1	V	b	i		V		V							M	1	1	1, 5, 2		1	1
19	19	36	1.0	0	0	2/4	3	1	V6	b	i		V6		V		6					M	1	1	5, 2, 1		1	5
19	19	37	0.5	1/4	1/4	2/4	3	1	V2(6)	b	i		V2(6)		V		2	6				Mm7	1	1	-1, 1, 5, -3		1	-1
19	19	75/2	0.5	3/8	3/8	2/4	3	1	V2	b	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
20	20	38	0.5	0	0	2/4	3	1	i(6)	b	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
20	20	77/2	0.5	1/8	1/8	2/4	3	1	i	b	i		i		i							m	1	1	0, -3, 1		0	0
20	20	39	0.5	1/4	1/4	2/4	3	1	i6(#4)	b	i		i6(#4)		i		6	#4				m	1	1	-3, 6, 0		0	-3
20	20	79/2	0.5	3/8	3/8	2/4	3	1	i6	b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
21	21	40	1.0	0	0	2/4	3	1	iv6	b	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
21	21	41	0.5	1/4	1/4	2/4	3	1	iv	b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
21	21	83/2	0.5	3/8	3/8	2/4	3	1	viio/V	b	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
22	22	42	3.5	0	0	2/4	3	1	V\\	b	i		V		V						\\	M	1	1	1, 5, 2		1	1
23	23	91/2	0.5	3/8	3/8	2/4	3	1	#viio2	b	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
24	24	46	2.0	0	0	2/4	3	1	viio7/VII	b	i		viio7/VII		vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
25	25	48	1.0	0	0	2/4	3	1	VII	b	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
25	25	49	0.5	1/4	1/4	2/4	3	1	VII(b6)	b	i		VII(b6)		VII			b6				M	1	1	-2, 2, -6		-2	-2
25	25	99/2	0.5	3/8	3/8	2/4	3	1	VII	b	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
26	26	50	2.0	0	0	2/4	3	1	viio7/VII	b	i		viio7/VII		vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
27	27	52	1.0	0	0	2/4	3	1	VII	b	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
27	27	53	0.5	1/4	1/4	2/4	3	1	VII(b6)	b	i		VII(b6)		VII			b6				M	1	1	-2, 2, -6		-2	-2
27	27	107/2	1.0	3/8	3/8	2/4	3	1	VII	b	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
28	28	109/2	0.5	1/8	1/8	2/4	3	1	V65/VII	b	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
28	28	55	0.5	1/4	1/4	2/4	3	1	V2/III	b	i		V2/III		V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
28	28	111/2	0.5	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	29	56	1.0	0	0	2/4	3	1	VI[VI	b	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
29	29	57	0.5	1/4	1/4	2/4	3	1	iv6/VI	b	i	VI	iv6/VI		iv		6		VI			m	1	1	-8, -4, -5		-5	-8
29	29	115/2	0.5	3/8	3/8	2/4	3	1	V65(b9)/VI	b	i	VI	V65(b9)/VI		V		65	b9	VI			Mm7	1	1	1, -2, -5, -3	-8	-3	1
30	30	58	0.5	0	0	2/4	3	1	VI	b	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
30	30	117/2	1.5	1/8	1/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
31	31	60	1.5	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	-4, -5, -1		-4	-4
31	31	123/2	0.5	3/8	3/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
32	32	62	1.5	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	-4, -5, -1		-4	-4
32	32	127/2	0.5	3/8	3/8	2/4	3	1	Ger6]	b	i	VI	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
33	33	64	1.5	0	0	2/4	3	1	V(64)	b	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
33	33	131/2	0.5	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	34	66	4.0	0	0	2/4	3	1	i\\	b	i		i		i						\\	m	1	1	0, -3, 1		0	0
36	36	70	2.0	0	0	2/4	3	1	viio7/VI	b	i		viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1
37	37	72	1.0	0	0	2/4	3	1	VI	b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
37	37	73	0.5	1/4	1/4	2/4	3	1	VI(b6)	b	i		VI(b6)		VI			b6				M	1	1	-4, 0, -8		-4	-4
37	37	147/2	0.5	3/8	3/8	2/4	3	1	VI	b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
38	38	74	2.0	0	0	2/4	3	1	viio7/VII	b	i		viio7/VII		vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
39	39	76	1.0	0	0	2/4	3	1	VII	b	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
39	39	77	0.5	1/4	1/4	2/4	3	1	VII(b6)	b	i		VII(b6)		VII			b6				M	1	1	-2, 2, -6		-2	-2
39	39	155/2	1.0	3/8	3/8	2/4	3	1	VII	b	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
40	40	157/2	0.5	1/8	1/8	2/4	3	1	V65/VII	b	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
40	40	79	0.5	1/4	1/4	2/4	3	1	V2/III	b	i		V2/III		V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
40	40	159/2	0.5	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	80	1.0	0	0	2/4	3	1	VI[VI	b	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
41	41	81	0.5	1/4	1/4	2/4	3	1	iv6/VI	b	i	VI	iv6/VI		iv		6		VI			m	1	1	-8, -4, -5		-5	-8
41	41	163/2	0.5	3/8	3/8	2/4	3	1	V65(b9)/VI	b	i	VI	V65(b9)/VI		V		65	b9	VI			Mm7	1	1	1, -2, -5, -3	-8	-3	1
42	42	82	0.5	0	0	2/4	3	1	VI	b	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
42	42	165/2	1.5	1/8	1/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
43	43	84	1.5	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	-4, -5, -1		-4	-4
43	43	171/2	0.5	3/8	3/8	2/4	3	1	V7/bII	b	i	VI	V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
44	44	86	1.5	0	0	2/4	3	1	V(64)/bII	b	i	VI	V(64)/bII		V			64	bII			M	1	1	-4, -5, -1		-4	-4
44	44	175/2	0.5	3/8	3/8	2/4	3	1	Ger6]	b	i	VI	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
45	45	88	1.5	0	0	2/4	3	1	V(64)	b	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
45	45	179/2	0.5	3/8	3/8	2/4	3	1	V7	b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
46	46	90	6.0	0	0	2/4	3	1	i\\	b	i		i		i						\\	m	1	1	0, -3, 1		0	0
