mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
38	37	0	0	2/4	1	1	i.i	g	i		i		i						m	1	1	0, -3, 1		0	0
39	38	0	0	2/4	1	1	.Ger6	g	i		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
40	39	0	0	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
40	39	1/4	1/4	2/4	1	1	V\\	g	i		V		V					\\	M	1	1	1, 5, 2		1	1
41	40	3/8	3/8	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
42	41	3/8	3/8	2/4	1	1	iv7	g	i		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
43	42	0	0	2/4	1	1	VI	g	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
44	43	0	0	2/4	1	1	iv6	g	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
44	43	1/8	1/8	2/4	1	1	VI	g	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
44	43	1/4	1/4	2/4	1	1	iio6	g	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
44	43	3/8	3/8	2/4	1	1	iv6	g	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
45	44	0	0	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
45	44	1/8	1/8	2/4	1	1	V2	g	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
45	44	1/4	1/4	2/4	1	1	i6	g	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
45	44	5/16	5/16	2/4	1	1	V2	g	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
45	44	3/8	3/8	2/4	1	1	i6	g	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
45	44	7/16	7/16	2/4	1	1	#viio6	g	i		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
46	45	0	0	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
47	46	0	0	2/4	1	1	iv6	g	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
47	46	1/4	1/4	2/4	1	1	.bII64	g	i		bII64		bII		64				M	1	1	-4, -5, -1		-5	-4
47	46	3/8	3/8	2/4	1	1	iv6	g	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
48	47	0	0	2/4	1	1	V7	g	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
48	47	1/8	1/8	2/4	1	1	#viio2	g	i		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
48	47	1/4	1/4	2/4	1	1	V7	g	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
48	47	3/8	3/8	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
49	48	0	0	2/4	1	1	iii6	g	i		iii6		iii		6				m	1	1	-6, -2, -3		-3	-6
49	48	1/4	1/4	2/4	1	1	.bI64	g	i		bI64		bI		64				M	1	1	-6, -7, -3		-7	-6
49	48	3/8	3/8	2/4	1	1	iii6	g	i		iii6		iii		6				m	1	1	-6, -2, -3		-3	-6
50	49	0	0	2/4	1	1	V7/VII	g	i		V7/VII		V		7		VII		Mm7	1	1	-1, 3, 0, -3		-1	-1
50	49	1/8	1/8	2/4	1	1	viio2/VII	g	i		viio2/VII		vii	o	2		VII		o7	1	1	-6, 3, 0, -3		3	-6
50	49	1/4	1/4	2/4	1	1	V/VII	g	i		V/VII		V				VII		M	1	1	-1, 3, 0		-1	-1
51	50	0	0	2/4	1	1	vii	g	i		vii		vii						m	1	1	-2, -5, -1		-2	-2
51	50	1/8	1/8	2/4	1	1	vii6	g	i		vii6		vii		6				m	1	1	-5, -1, -2		-2	-5
51	50	1/4	1/4	2/4	1	1	V/vii	g	i		V/vii		V				vii		M	1	1	-1, 3, 0		-1	-1
51	50	3/8	3/8	2/4	1	1	V7/vii	g	i		V7/vii		V		7		vii		Mm7	1	1	-1, 3, 0, -3		-1	-1
52	51	0	0	2/4	1	1	vii	g	i		vii		vii						m	1	1	-2, -5, -1		-2	-2
52	51	1/8	1/8	2/4	1	1	vii6	g	i		vii6		vii		6				m	1	1	-5, -1, -2		-2	-5
52	51	1/4	1/4	2/4	1	1	V/vii	g	i		V/vii		V				vii		M	1	1	-1, 3, 0		-1	-1
52	51	3/8	3/8	2/4	1	1	iv	g	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
53	52	0	0	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
53	52	1/4	1/4	2/4	1	1	V(4)	g	i		V(4)		V			4			M	1	1	1, 0, 2		1	1
53	52	3/8	3/8	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
54	53	0	0	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
54	53	1/4	1/4	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
55	54	0	0	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
55	54	1/8	1/8	2/4	1	1	i6	g	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
55	54	1/4	1/4	2/4	1	1	V(4)	g	i		V(4)		V			4			M	1	1	1, 0, 2		1	1
55	54	3/8	3/8	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
56	55	0	0	2/4	1	1	i\\	g	i		i		i					\\	m	1	1	0, -3, 1		0	0
58	57	0	0	2/4	1	1	viio7/V	g	i		viio7/V		vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
59	58	0	0	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
60	59	0	0	2/4	1	1	V7/bII	g	i		V7/bII		V		7		bII		Mm7	1	1	-4, 0, -3, -6		-4	-4
61	60	0	0	2/4	1	1	viio7/VII	g	i		viio7/VII		vii	o	7		VII		o7	1	1	3, 0, -3, -6		3	3
62	61	0	0	2/4	1	1	iii64	g	i		iii64		iii		64				m	1	1	-2, -3, -6		-3	-2
63	62	0	0	2/4	1	1	viio65/VII	g	i		viio65/VII		vii	o	65		VII		o7	1	1	0, -3, -6, 3		3	0
64	63	0	0	2/4	1	1	#iv64	g	i		#iv64		#iv		64				m	1	1	7, 6, 3		6	7
65	64	0	0	2/4	1	1	V7/V	g	i		V7/V		V		7		V		Mm7	1	1	2, 6, 3, 0		2	2
66	65	0	0	2/4	1	1	V65	g	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
66	65	1/4	1/4	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
66	65	3/8	3/8	2/4	1	1	V43	g	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
67	66	0	0	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
67	66	1/8	1/8	2/4	1	1	.bII6	g	i		bII6		bII		6				M	1	1	-1, -4, -5		-5	-1
67	66	1/4	1/4	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
67	66	3/8	3/8	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
68	67	0	0	2/4	1	1	i\\	g	i		i		i					\\	m	1	1	0, -3, 1		0	0
70	69	0	0	2/4	1	1	V65/iv	g	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
71	70	0	0	2/4	1	1	IV	g	i		IV		IV						M	1	1	-1, 3, 0		-1	-1
72	71	0	0	2/4	1	1	.It6	g	i		It6	It	vii	o	6	b3	V		M	1	1	-4, 0, 6		6	-4
73	72	0	0	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
74	73	0	0	2/4	1	1	V7/bII	g	i		V7/bII		V		7		bII		Mm7	1	1	-4, 0, -3, -6		-4	-4
75	74	0	0	2/4	1	1	V65/VII	g	i		V65/VII		V		65		VII		Mm7	1	1	3, 0, -3, -1		-1	3
76	75	0	0	2/4	1	1	V65	g	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
76	75	1/4	1/4	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
76	75	3/8	3/8	2/4	1	1	V43	g	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
77	76	0	0	2/4	1	1	i	g	i		i		i						m	1	1	0, -3, 1		0	0
77	76	1/8	1/8	2/4	1	1	.bII6	g	i		bII6		bII		6				M	1	1	-1, -4, -5		-5	-1
77	76	1/4	1/4	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
77	76	3/8	3/8	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
78	77	0	0	2/4	1	1	i\\	g	i		i		i					\\	m	1	1	0, -3, 1		0	0
78	77	1/4	1/4	2/4	1	1	V2/iv	g	i		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
79	78	0	0	2/4	1	1	IV6	g	i		IV6		IV		6				M	1	1	3, 0, -1		-1	3
79	78	1/4	1/4	2/4	1	1	.Ger6	g	i		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
80	79	0	0	2/4	1	1	V(64)	g	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
80	79	1/4	1/4	2/4	1	1	VI	g	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
81	80	0	0	2/4	1	1	iio6	g	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
81	80	1/4	1/4	2/4	1	1	V	g	i		V		V						M	1	1	1, 5, 2		1	1
82	81	0	0	2/4	1	1	i[i\\	g	i	i	i		i					\\	m	1	1	0, -3, 1		0	0
83	82	0	0	2/4	1	1	i64	g	i	i	i64		i		64				m	1	1	1, 0, -3		0	1
83	82	1/4	1/4	2/4	1	1	i6	g	i	i	i6		i		6				m	1	1	-3, 1, 0		0	-3
84	83	0	0	2/4	1	1	i]	g	i	i	i		i						m	1	1	0, -3, 1		0	0
