mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	2/4	3	1	e.i	e	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	1.0	1/4	1/4	2/4	3	1	i2	e	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
2	2	2	1.0	0	0	2/4	3	1	VI	e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
2	2	3	1.0	1/4	1/4	2/4	3	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	4	1.0	0	0	2/4	3	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
3	3	5	1.0	1/4	1/4	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
4	4	6	1.0	0	0	2/4	3	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
4	4	7	1.0	1/4	1/4	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
5	5	8	1.0	0	0	2/4	3	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
5	5	9	1.0	1/4	1/4	2/4	3	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	10	1.0	0	0	2/4	3	1	V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
6	6	11	1.0	1/4	1/4	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
7	7	12	1.0	0	0	2/4	3	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
7	7	13	1.0	1/4	1/4	2/4	3	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	14	1.0	0	0	2/4	3	1	V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
8	8	15	1.0	1/4	1/4	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
9	9	16	4.0	0	0	2/4	3	1	V(64)/#vii	e	i		V(64)/#vii	V			64	#vii			M	1	1	6, 5, 2		6	6
11	11	20	1.0	0	0	2/4	3	1	iv7/#vii	e	i		iv7/#vii	iv		7		#vii			mm7	1	1	4, 1, 5, 2		4	4
11	11	21	0.5	1/4	1/4	2/4	3	1	V(64)/#vii	e	i		V(64)/#vii	V			64	#vii			M	1	1	6, 5, 2		6	6
11	11	43/2	0.5	3/8	3/8	2/4	3	1	V7/#vii	e	i		V7/#vii	V		7		#vii			Mm7	1	1	6, 10, 7, 4		6	6
12	12	22	2.0	0	0	2/4	3	1	#vii\\	e	i		#vii	#vii						\\	m	1	1	5, 2, 6		5	5
13	13	24	0.25	0	0	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
13	13	97/4	0.25	1/16	1/16	2/4	3	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
13	13	49/2	0.25	1/8	1/8	2/4	3	1	V(64)	e	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
13	13	99/4	0.25	3/16	3/16	2/4	3	1	V7(64)	e	i		V7(64)	V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
13	13	25	0.5	1/4	1/4	2/4	3	1	V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
13	13	51/2	0.5	3/8	3/8	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
14	14	26	1.0	0	0	2/4	3	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
14	14	27	1.0	1/4	1/4	2/4	3	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	28	1.0	0	0	2/4	3	1	V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
15	15	29	1.0	1/4	1/4	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
16	16	30	1.0	0	0	2/4	3	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
16	16	31	1.0	1/4	1/4	2/4	3	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	32	2.0	0	0	2/4	3	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
18	18	34	4.0	0	0	2/4	3	1	V(64)/#vii	e	i		V(64)/#vii	V			64	#vii			M	1	1	6, 5, 2		6	6
20	20	38	1.0	0	0	2/4	3	1	iv7/#vii	e	i		iv7/#vii	iv		7		#vii			mm7	1	1	4, 1, 5, 2		4	4
20	20	39	0.5	1/4	1/4	2/4	3	1	V(64)/#vii	e	i		V(64)/#vii	V			64	#vii			M	1	1	6, 5, 2		6	6
20	20	79/2	0.5	3/8	3/8	2/4	3	1	V7/#vii	e	i		V7/#vii	V		7		#vii			Mm7	1	1	6, 10, 7, 4		6	6
21	21	40	2.0	0	0	2/4	3	1	#vii\\	e	i		#vii	#vii						\\	m	1	1	5, 2, 6		5	5
22	22	42	0.25	0	0	2/4	3	1	I.V	e	I		V	V							M	1	0	1, 5, 2		1	1
22	22	169/4	0.25	1/16	1/16	2/4	3	1	V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
22	22	85/2	0.25	1/8	1/8	2/4	3	1	V(64)	e	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
22	22	171/4	0.25	3/16	3/16	2/4	3	1	V7(64)	e	I		V7(64)	V		7	64				Mm7	1	0	1, 0, 4, -1		1	1
22	22	43	0.5	1/4	1/4	2/4	3	1	V(4)	e	I		V(4)	V			4				M	1	0	1, 0, 2		1	1
22	22	87/2	0.5	3/8	3/8	2/4	3	1	V	e	I		V	V							M	1	0	1, 5, 2		1	1
23	23	44	1.0	0	0	2/4	3	1	I	e	I		I	I							M	1	0	0, 4, 1		0	0
23	23	45	0.5	1/4	1/4	2/4	3	1	I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
23	23	91/2	0.5	3/8	3/8	2/4	3	1	vii%7/V	e	I		vii%7/V	vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
24	24	46	0.5	0	0	2/4	3	1	V(64)	e	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
24	24	93/2	0.5	1/8	1/8	2/4	3	1	V(94)	e	I		V(94)	V			94				M	1	0	1, 0, 2	3	1	1
24	24	47	0.5	1/4	1/4	2/4	3	1	V	e	I		V	V							M	1	0	1, 5, 2		1	1
