mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
24	24	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
24	24	1/4	1/4	3/4	1	1	i\\	a	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
29	29	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
29	29	1/4	1/4	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
30	30	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
30	30	1/4	1/4	3/4	1	1	i\\	a	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
32	32	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
33	33	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
33	33	1/2	1/2	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
34	34	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
34	34	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
35	35	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
36	36	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
37	37	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
37	37	1/2	1/2	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
38	38	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
38	38	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
39	39	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
39	39	1/2	1/2	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
40	40	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
40	40	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
41	41	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
42	42	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
42	42	1/4	1/4	3/4	1	1	i\\	a	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
43	43	1/2	1/2	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
44	44	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
44	44	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
45	45	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
46	46	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
46	46	1/4	1/4	3/4	1	1	i\\	a	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
51	51	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
51	51	1/4	1/4	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
52	52	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
52	52	1/4	1/4	3/4	1	1	i\\	a	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
53	53	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
53	53	1/4	1/4	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
54	54	0	0	3/4	1	1	V7	a	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
54	54	1/4	1/4	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
56	56	1/4	1/4	3/4	1	1	V7(9)	a	i	i	V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
56	56	1/2	1/2	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
57	57	1/4	1/4	3/4	1	1	V7(9)	a	i	i	V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
57	57	1/2	1/2	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
59	59	1/2	1/2	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
60	60	0	0	3/4	1	1	i	a	i	i	i	i						m	1	1	0, -3, 1		0	0
60	60	1/4	1/4	3/4	1	1	V	a	i	i	V	V						M	1	1	1, 5, 2		1	1
61	61	0	0	3/4	1	1	i]\\	a	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
