mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	1/2	1/2	4/4	1	1	V6/III	c	i		V6/III	V		6		III		M	1	1	2, -1, -2		-2	2
21	21	0	0	4/4	1	1	IV6(9)/III	c	i		IV6(9)/III	IV		6	9	III		M	1	1	0, -3, -4	-2	-4	0
21	21	3/8	3/8	4/4	1	1	IV6/III	c	i		IV6/III	IV		6		III		M	1	1	0, -3, -4		-4	0
21	21	1/2	1/2	4/4	1	1	V(64)/III	c	i		V(64)/III	V			64	III		M	1	1	-2, -3, 1		-2	-2
22	22	0	0	4/4	1	1	IV/III	c	i		IV/III	IV				III		M	1	1	-4, 0, -3		-4	-4
22	22	1/2	1/2	4/4	1	1	V(64)/III	c	i		V(64)/III	V			64	III		M	1	1	-2, -3, 1		-2	-2
22	22	3/4	3/4	4/4	1	1	V/III	c	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
23	23	0	0	4/4	1	1	III\\	c	i		III	III					\\	M	1	1	-3, 1, -2		-3	-3
24	24	0	0	4/4	1	1	VI6	c	i		VI6	VI		6				M	1	1	0, -3, -4		-4	0
24	24	1/2	1/2	4/4	1	1	V(64)/v	c	i		V(64)/v	V			64	v		M	1	1	2, 1, -2		2	2
24	24	3/4	3/4	4/4	1	1	V/v	c	i		V/v	V				v		M	1	1	2, 6, 3		2	2
25	25	0	0	4/4	1	1	v	c	i		v	v						m	1	1	1, -2, 2		1	1
26	26	0	0	4/4	1	1	V43/v	c	i		V43/v	V		43		v		Mm7	1	1	3, 0, 2, 6		2	3
27	27	0	0	4/4	1	1	viio65/v	c	i		viio65/v	vii	o	65		v		o7	1	1	-4, -7, -10, -1		-1	-4
28	28	0	0	4/4	1	1	v6	c	i		v6	v		6				m	1	1	-2, 2, 1		1	-2
28	28	1/2	1/2	4/4	1	1	V65	c	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
29	29	0	0	4/4	1	1	V43	c	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
29	29	1/4	1/4	4/4	1	1	viio	c	i		viio	vii	o					o	1	1	-2, -5, -8		-2	-2
29	29	1/2	1/2	4/4	1	1	V6	c	i		V6	V		6				M	1	1	5, 2, 1		1	5
29	29	3/4	3/4	4/4	1	1	viio	c	i		viio	vii	o					o	1	1	-2, -5, -8		-2	-2
30	30	0	0	4/4	1	1	i	c	i		i	i						m	1	1	0, -3, 1		0	0
30	30	1/4	1/4	4/4	1	1	V43	c	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
30	30	1/2	1/2	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
30	30	3/4	3/4	4/4	1	1	V65(b9)/iv	c	i		V65(b9)/iv	V		65	b9	iv		Mm7	1	1	4, 1, -2, 0	-12	0	4
31	31	0	0	4/4	1	1	iv	c	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
31	31	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
32	32	0	0	4/4	1	1	V(b94)	c	i		V(b94)	V			b94			M	1	1	1, 0, 2	-11	1	1
32	32	1/4	1/4	4/4	1	1	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
33	33	0	0	4/4	1	1	V7(b9)	c	i		V7(b9)	V		7	b9			Mm7	1	1	1, 5, 2, -1	-11	1	1
33	33	1/4	1/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
33	33	3/4	3/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
34	34	0	0	4/4	1	1	viio2	c	i		viio2	vii	o	2				o7	1	1	-11, -2, -5, -8		-2	-11
34	34	3/4	3/4	4/4	1	1	viio65	c	i		viio65	vii	o	65				o7	1	1	-5, -8, -11, -2		-2	-5
35	35	0	0	4/4	1	1	iio6(9)	c	i		iio6(9)	ii	o	6	9			o	1	1	-1, -4, 2	-3	2	-1
35	35	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
37	37	0	0	4/4	1	1	viio43(+4)	c	i		viio43(+4)	vii	o	43	+4			o7	1	1	-8, -11, -2, -5	-3	-2	-8
37	37	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
38	38	0	0	4/4	1	1	iio6	c	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
38	38	1/2	1/2	4/4	1	1	iio	c	i		iio	ii	o					o	1	1	2, -1, -4		2	2
38	38	3/4	3/4	4/4	1	1	VI6	c	i		VI6	VI		6				M	1	1	0, -3, -4		-4	0
39	39	0	0	4/4	1	1	viio7	c	i		viio7	vii	o	7				o7	1	1	-2, -5, -8, -11		-2	-2
39	39	3/4	3/4	4/4	1	1	viio7	c	i		viio7	vii	o	7				o7	1	1	-2, -5, -8, -11		-2	-2
40	40	0	0	4/4	1	1	i	c	i		i	i						m	1	1	0, -3, 1		0	0
40	40	1/4	1/4	4/4	1	1	V43	c	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
40	40	1/2	1/2	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
40	40	3/4	3/4	4/4	1	1	V65(b9)/iv	c	i		V65(b9)/iv	V		65	b9	iv		Mm7	1	1	4, 1, -2, 0	-12	0	4
41	41	0	0	4/4	1	1	iv	c	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
41	41	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
42	42	0	0	4/4	1	1	V(b94)	c	i		V(b94)	V			b94			M	1	1	1, 0, 2	-11	1	1
42	42	1/4	1/4	4/4	1	1	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
43	43	0	0	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
44	44	0	0	4/4	1	1	i\\	c	i		i	i					\\	m	1	1	0, -3, 1		0	0
46	46	0	0	4/4	1	1	.VI.IV6	c	VI		IV6	IV		6				M	1	0	3, 0, -1		-1	3
46	46	1/2	1/2	4/4	1	1	V(64)	c	VI		V(64)	V			64			M	1	0	1, 0, 4		1	1
46	46	3/4	3/4	4/4	1	1	V7	c	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
47	47	0	0	4/4	1	1	I\\	c	VI		I	I					\\	M	1	0	0, 4, 1		0	0
48	48	0	0	4/4	1	1	I(4)	c	VI		I(4)	I			4			M	1	0	0, -1, 1		0	0
48	48	3/8	3/8	4/4	1	1	I	c	VI		I	I						M	1	0	0, 4, 1		0	0
48	48	1/2	1/2	4/4	1	1	I(9)	c	VI		I(9)	I			9			M	1	0	0, 4, 1	2	0	0
49	49	0	0	4/4	1	1	V43	c	VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
51	51	0	0	4/4	1	1	I6	c	VI		I6	I		6				M	1	0	4, 1, 0		0	4
52	52	0	0	4/4	1	1	viio65/ii	c	VI		viio65/ii	vii	o	65		ii		o7	1	0	-3, -6, -9, 0		0	-3
54	54	0	0	4/4	1	1	ii	c	VI		ii	ii						m	1	0	2, -1, 3		2	2
54	54	1/4	1/4	4/4	1	1	ivo7	c	VI		ivo7	iv	o	7				o7	1	0	-1, -4, -7, -10		-1	-1
54	54	1/2	1/2	4/4	1	1	V7	c	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
55	55	0	0	4/4	1	1	V6/vi	c	VI		V6/vi	V		6		vi		M	1	0	8, 5, 4		4	8
56	56	0	0	4/4	1	1	viio65/ii	c	VI		viio65/ii	vii	o	65		ii		o7	1	0	-3, -6, -9, 0		0	-3
58	58	0	0	4/4	1	1	ii	c	VI		ii	ii						m	1	0	2, -1, 3		2	2
58	58	1/4	1/4	4/4	1	1	ivo7	c	VI		ivo7	iv	o	7				o7	1	0	-1, -4, -7, -10		-1	-1
58	58	1/2	1/2	4/4	1	1	V7	c	VI		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
58	58	3/4	3/4	4/4	1	1	V7(+13)	c	VI		V7(+13)	V		7	+13			Mm7	1	0	1, 5, 2, -1	4	1	1
59	59	0	0	4/4	1	1	I\\	c	VI		I	I					\\	M	1	0	0, 4, 1		0	0
60	60	0	0	4/4	1	1	.i.V65	c	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
60	60	1/2	1/2	4/4	1	1	iio2(+4)	c	i		iio2(+4)	ii	o	2	+4			o7	1	1	-7, 2, -1, -4	1	2	-7
61	61	0	0	4/4	1	1	iio43	c	i		iio43	ii	o	43				o7	1	1	-4, -7, 2, -1		2	-4
61	61	1/4	1/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
62	62	1/2	1/2	4/4	1	1	iio43	c	i		iio43	ii	o	43				o7	1	1	-4, -7, 2, -1		2	-4
63	63	0	0	4/4	1	1	V65(64)	c	i		V65(64)	V		65	64			Mm7	1	1	0, -3, -1, 1		1	0
63	63	1/2	1/2	4/4	1	1	V65	c	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
65	65	0	0	4/4	1	1	i	c	i		i	i						m	1	1	0, -3, 1		0	0
66	66	0	0	4/4	1	1	iv7	c	i		iv7	iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
66	66	1/4	1/4	4/4	1	1	iio6	c	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
66	66	3/4	3/4	4/4	1	1	iv6	c	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
67	67	0	0	4/4	1	1	V6	c	i		V6	V		6				M	1	1	5, 2, 1		1	5
67	67	1/4	1/4	4/4	1	1	V2	c	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
67	67	1/2	1/2	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
67	67	3/4	3/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
68	68	0	0	4/4	1	1	i\\	c	i		i	i					\\	m	1	1	0, -3, 1		0	0
70	70	0	0	4/4	1	1	iv7(9)	c	i		iv7(9)	iv		7	9			mm7	1	1	-1, -4, 0, -3	1	-1	-1
70	70	1/4	1/4	4/4	1	1	iio6	c	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
70	70	3/4	3/4	4/4	1	1	iio43	c	i		iio43	ii	o	43				o7	1	1	-4, -7, 2, -1		2	-4
71	71	0	0	4/4	1	1	V	c	i		V	V						M	1	1	1, 5, 2		1	1
71	71	1/4	1/4	4/4	1	1	V2	c	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
71	71	1/2	1/2	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
71	71	3/4	3/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
72	72	0	0	4/4	1	1	i\\	c	i		i	i					\\	m	1	1	0, -3, 1		0	0
73	73	0	0	4/4	1	1	#viio7	c	i		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
74	74	0	0	4/4	1	1	i	c	i		i	i						m	1	1	0, -3, 1		0	0
75	75	0	0	4/4	1	1	viio	c	i		viio	vii	o					o	1	1	-2, -5, -8		-2	-2
76	76	0	0	4/4	1	1	i	c	i		i	i						m	1	1	0, -3, 1		0	0
76	76	3/4	3/4	4/4	1	1	V64	c	i		V64	V		64				M	1	1	2, 1, 5		1	2
77	77	0	0	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
77	77	1/2	1/2	4/4	1	1	V6/III	c	i		V6/III	V		6		III		M	1	1	2, -1, -2		-2	2
78	78	0	0	4/4	1	1	IV6/III	c	i		IV6/III	IV		6		III		M	1	1	0, -3, -4		-4	0
78	78	1/2	1/2	4/4	1	1	I64/III	c	i		I64/III	I		64		III		M	1	1	-2, -3, 1		-3	-2
79	79	0	0	4/4	1	1	IV/III	c	i		IV/III	IV				III		M	1	1	-4, 0, -3		-4	-4
79	79	1/2	1/2	4/4	1	1	V(64)/III	c	i		V(64)/III	V			64	III		M	1	1	-2, -3, 1		-2	-2
79	79	3/4	3/4	4/4	1	1	V/III	c	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
80	80	0	0	4/4	1	1	III\\	c	i		III	III					\\	M	1	1	-3, 1, -2		-3	-3
81	81	0	0	4/4	1	1	VI6	c	i		VI6	VI		6				M	1	1	0, -3, -4		-4	0
81	81	1/2	1/2	4/4	1	1	V(64)/v	c	i		V(64)/v	V			64	v		M	1	1	2, 1, -2		2	2
81	81	3/4	3/4	4/4	1	1	V/v	c	i		V/v	V				v		M	1	1	2, 6, 3		2	2
82	82	0	0	4/4	1	1	v\\	c	i		v	v					\\	m	1	1	1, -2, 2		1	1
83	83	1/4	1/4	4/4	1	1	V43/v	c	i		V43/v	V		43		v		Mm7	1	1	3, 0, 2, 6		2	3
84	84	0	0	4/4	1	1	#viio65/v	c	i		#viio65/v	#vii	o	65		v		o7	1	1	3, 0, -3, 6		6	3
85	85	0	0	4/4	1	1	i6/v	c	i		i6/v	i		6		v		m	1	1	-2, 2, 1		1	-2
85	85	1/2	1/2	4/4	1	1	V65	c	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
86	86	0	0	4/4	1	1	V43	c	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
86	86	1/4	1/4	4/4	1	1	viio7	c	i		viio7	vii	o	7				o7	1	1	-2, -5, -8, -11		-2	-2
87	87	1/4	1/4	4/4	1	1	V43	c	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
87	87	1/2	1/2	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
87	87	3/4	3/4	4/4	1	1	V65(b9)/iv	c	i		V65(b9)/iv	V		65	b9	iv		Mm7	1	1	4, 1, -2, 0	-12	0	4
88	88	0	0	4/4	1	1	iv	c	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
88	88	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
89	89	0	0	4/4	1	1	V(4)	c	i		V(4)	V			4			M	1	1	1, 0, 2		1	1
89	89	1/4	1/4	4/4	1	1	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
90	90	0	0	4/4	1	1	V7(b9)	c	i		V7(b9)	V		7	b9			Mm7	1	1	1, 5, 2, -1	-11	1	1
90	90	1/4	1/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
91	91	0	0	4/4	1	1	#viio2	c	i		#viio2	#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
91	91	3/4	3/4	4/4	1	1	#viio65	c	i		#viio65	#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
92	92	0	0	4/4	1	1	#viio43	c	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
92	92	1/4	1/4	4/4	1	1	iio7	c	i		iio7	ii	o	7				o7	1	1	2, -1, -4, -7		2	2
93	93	0	0	4/4	1	1	iio6(#7)	c	i		iio6(#7)	ii	o	6	#7			o	1	1	-1, -4, 7		2	-1
93	93	1/4	1/4	4/4	1	1	iio6	c	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
93	93	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
94	94	0	0	4/4	1	1	#viio43	c	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
95	95	0	0	4/4	1	1	iio6	c	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
95	95	1/2	1/2	4/4	1	1	iio	c	i		iio	ii	o					o	1	1	2, -1, -4		2	2
95	95	3/4	3/4	4/4	1	1	VI6	c	i		VI6	VI		6				M	1	1	0, -3, -4		-4	0
96	96	0	0	4/4	1	1	#viio7	c	i		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
97	97	0	0	4/4	1	1	i	c	i		i	i						m	1	1	0, -3, 1		0	0
97	97	1/4	1/4	4/4	1	1	V43	c	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
97	97	1/2	1/2	4/4	1	1	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
97	97	3/4	3/4	4/4	1	1	V65(b9)/iv	c	i		V65(b9)/iv	V		65	b9	iv		Mm7	1	1	4, 1, -2, 0	-12	0	4
98	98	0	0	4/4	1	1	iv	c	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
98	98	3/4	3/4	4/4	1	1	iio65	c	i		iio65	ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
99	99	0	0	4/4	1	1	V(4)	c	i		V(4)	V			4			M	1	1	1, 0, 2		1	1
99	99	1/4	1/4	4/4	1	1	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
100	100	0	0	4/4	1	1	V7(b9)	c	i		V7(b9)	V		7	b9			Mm7	1	1	1, 5, 2, -1	-11	1	1
100	100	1/4	1/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
101	101	0	0	4/4	1	1	#viio2	c	i		#viio2	#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
102	102	0	0	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
102	102	1/4	1/4	4/4	1	1	V7(b9)	c	i		V7(b9)	V		7	b9			Mm7	1	1	1, 5, 2, -1	-11	1	1
102	102	1/2	1/2	4/4	1	1	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
102	102	3/4	3/4	4/4	1	1	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
103	103	0	0	4/4	1	1	i\\	c	i		i	i					\\	m	1	1	0, -3, 1		0	0
