mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
37	37	0	ii65	e	I		ii65	ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
37	37	1/4	viio7/V	e	I		viio7/V	vii	o	7		V		o7	1	0	6, 3, 0, -3		6	6
38	38	0	V	e	I		V	V						M	1	0	1, 5, 2		1	1
38	38	1/4	V2	e	I		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	0	i.i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
39	39	1/4	V43\\	e	i		V43	V		43			\\	Mm7	1	1	2, -1, 1, 5		1	2
40	40	3/8	V	e	i		V	V						M	1	1	1, 5, 2		1	1
41	41	0	i	e	i		i	i						m	1	1	0, -3, 1		0	0
41	41	1/4	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
42	42	0	V(4)	e	i		V(4)	V			4			M	1	1	1, 0, 2		1	1
42	42	1/4	V	e	i		V	V						M	1	1	1, 5, 2		1	1
43	43	0	i	e	i		i	i						m	1	1	0, -3, 1		0	0
43	43	1/4	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
44	44	0	V(4)	e	i		V(4)	V			4			M	1	1	1, 0, 2		1	1
44	44	1/8	V	e	i		V	V						M	1	1	1, 5, 2		1	1
45	45	0	V(64)/#vii	e	i		V(64)/#vii	V			64	#vii		M	1	1	6, 5, 2		6	6
46	46	0	iv7/#vii	e	i		iv7/#vii	iv		7		#vii		mm7	1	1	4, 1, 5, 2		4	4
46	46	1/4	V(64)/#vii	e	i		V(64)/#vii	V			64	#vii		M	1	1	6, 5, 2		6	6
46	46	3/8	V7/#vii	e	i		V7/#vii	V		7		#vii		Mm7	1	1	6, 10, 7, 4		6	6
47	47	0	i	e	i		i	i						m	1	1	0, -3, 1		0	0
47	47	3/8	#iii.V	e	#iii		V	V						M	1	1	1, 5, 2		1	1
48	48	0	i	e	#iii		i	i						m	1	1	0, -3, 1		0	0
48	48	1/4	i6	e	#iii		i6	i		6				m	1	1	-3, 1, 0		0	-3
49	49	0	V(4)	e	#iii		V(4)	V			4			M	1	1	1, 0, 2		1	1
49	49	1/4	V	e	#iii		V	V						M	1	1	1, 5, 2		1	1
50	50	0	i	e	#iii		i	i						m	1	1	0, -3, 1		0	0
50	50	1/4	i6	e	#iii		i6	i		6				m	1	1	-3, 1, 0		0	-3
51	51	0	V(4)	e	#iii		V(4)	V			4			M	1	1	1, 0, 2		1	1
51	51	1/4	V	e	#iii		V	V						M	1	1	1, 5, 2		1	1
51	51	3/8	V2	e	#iii		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
52	52	0	i.V7	e	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
52	52	1/4	#viio43	e	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
53	53	0	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
53	53	1/8	ii%43	e	i		ii%43	ii	%	43				%7	1	1	8, 0, 2, 1		2	8
53	53	1/4	V(64)	e	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
53	53	3/8	V7	e	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
54	54	0	i\\	e	i		i	i					\\	m	1	1	0, -3, 1		0	0
54	54	1/4	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
55	55	0	V(4)	e	i		V(4)	V			4			M	1	1	1, 0, 2		1	1
55	55	1/4	V	e	i		V	V						M	1	1	1, 5, 2		1	1
56	56	0	III	e	i		III	III						M	1	1	-3, 1, -2		-3	-3
56	56	1/4	III6	e	i		III6	III		6				M	1	1	1, -2, -3		-3	1
57	57	0	V(94)/III	e	i		V(94)/III	V			94	III		M	1	1	-2, -3, -1	0	-2	-2
57	57	1/8	V(4)/III	e	i		V(4)/III	V			4	III		M	1	1	-2, -3, -1		-2	-2
57	57	1/4	V/III	e	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
58	58	0	V(64)/ii	e	i		V(64)/ii	V			64	ii		M	1	1	3, 2, -1		3	3
59	59	0	iv7/ii	e	i		iv7/ii	iv		7		ii		mm7	1	1	1, -2, 2, -1		1	1
59	59	1/4	V(64)/ii	e	i		V(64)/ii	V			64	ii		M	1	1	3, 2, -1		3	3
59	59	3/8	V7/ii	e	i		V7/ii	V		7		ii		Mm7	1	1	3, 7, 4, 1		3	3
60	60	0	ii\\	e	i		ii	ii					\\	m	1	1	2, -1, 3		2	2
61	61	0	V7	e	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
62	62	0	i	e	i		i	i						m	1	1	0, -3, 1		0	0
62	62	1/4	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
63	63	0	V	e	i		V	V						M	1	1	1, 5, 2		1	1
64	64	0	iii	e	i		iii	iii						m	1	1	-3, -6, -2		-3	-3
64	64	1/4	iii6	e	i		iii6	iii		6				m	1	1	-6, -2, -3		-3	-6
65	65	0	V(4)/iii	e	i		V(4)/iii	V			4	iii		M	1	1	-2, -3, -1		-2	-2
65	65	1/8	V/iii	e	i		V/iii	V				iii		M	1	1	-2, 2, -1		-2	-2
65	65	3/8	V2/iii	e	i		V2/iii	V		2		iii		Mm7	1	1	-4, -2, 2, -1		-2	-4
66	66	0	V	e	i		V	V						M	1	1	1, 5, 2		1	1
66	66	1/4	#viio43	e	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
67	67	0	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
67	67	1/8	ii%43	e	i		ii%43	ii	%	43				%7	1	1	8, 0, 2, 1		2	8
67	67	1/4	V(64)	e	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
67	67	3/8	V7	e	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
68	68	0	#viio2	e	i		#viio2	#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
68	68	1/4	V	e	i		V	V						M	1	1	1, 5, 2		1	1
68	68	3/8	#viio43	e	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
69	69	0	i6	e	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
69	69	1/8	ii%43	e	i		ii%43	ii	%	43				%7	1	1	8, 0, 2, 1		2	8
69	69	1/4	V(64)	e	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
69	69	3/8	V7	e	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
70	70	0	i[i\\	e	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
70	70	1/4	i6	e	i	i	i6	i		6				m	1	1	-3, 1, 0		0	-3
71	71	0	i	e	i	i	i	i						m	1	1	0, -3, 1		0	0
71	71	1/4	i6	e	i	i	i6	i		6				m	1	1	-3, 1, 0		0	-3
72	72	0	i	e	i	i	i	i						m	1	1	0, -3, 1		0	0
72	72	1/4	i6	e	i	i	i6	i		6				m	1	1	-3, 1, 0		0	-3
73	73	0	i64	e	i	i	i64	i		64				m	1	1	1, 0, -3		0	1
73	73	1/4	i]	e	i	i	i	i						m	1	1	0, -3, 1		0	0
