mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	25	297/4	3.0	3/8	3/8	6/8	3	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
27	26	309/4	3.0	3/8	3/8	6/8	3	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
28	27	321/4	1.0	3/8	3/8	6/8	3	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
28	27	325/4	0.5	5/8	5/8	6/8	3	1	V6/V	a	i		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
29	28	327/4	6.0	0	0	6/8	3	1	V\\	a	i		V		V						\\	M	1	1	1, 5, 2		1	1
31	30	351/4	1.5	0	0	6/8	3	1	VI.V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
31	30	357/4	1.5	3/8	3/8	6/8	3	1	V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
32	31	363/4	1.5	0	0	6/8	3	1	I\\	a	VI		I		I						\\	M	1	0	0, 4, 1		0	0
32	31	369/4	1.5	3/8	3/8	6/8	3	1	i.Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
33	32	375/4	1.5	0	0	6/8	3	1	I6	a	i		I6		I		6					M	1	1	4, 1, 0		0	4
33	32	381/4	1.5	3/8	3/8	6/8	3	1	IV	a	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
34	33	387/4	1.0	0	0	6/8	3	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
34	33	391/4	0.5	1/4	1/4	6/8	3	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	33	393/4	1.0	3/8	3/8	6/8	3	1	I\\	a	i		I		I						\\	M	1	1	0, 4, 1		0	0
34	33	397/4	3.5	5/8	5/8	6/8	3	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
36	35	411/4	1.5	0	0	6/8	3	1	#viio2	a	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
36	35	417/4	1.5	3/8	3/8	6/8	3	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
37	36	423/4	1.5	0	0	6/8	3	1	#viio2	a	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
37	36	429/4	3.0	3/8	3/8	6/8	3	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
38	37	441/4	1.0	3/8	3/8	6/8	3	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
38	37	445/4	0.5	5/8	5/8	6/8	3	1	V6/V	a	i		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
39	38	447/4	6.0	0	0	6/8	3	1	V\\	a	i		V		V						\\	M	1	1	1, 5, 2		1	1
41	40	471/4	1.5	0	0	6/8	3	1	VI.V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
41	40	477/4	1.5	3/8	3/8	6/8	3	1	V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
42	41	483/4	1.5	0	0	6/8	3	1	I\\	a	VI		I		I						\\	M	1	0	0, 4, 1		0	0
42	41	489/4	1.5	3/8	3/8	6/8	3	1	vii.viio65/V	a	vii		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
43	42	495/4	1.5	0	0	6/8	3	1	V(64)	a	vii		V(64)		V			64				M	1	1	1, 0, -3		1	1
43	42	501/4	1.5	3/8	3/8	6/8	3	1	V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	43	507/4	1.5	0	0	6/8	3	1	i	a	vii		i		i							m	1	1	0, -3, 1		0	0
44	43	513/4	1.5	3/8	3/8	6/8	3	1	i.Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
45	44	519/4	1.5	0	0	6/8	3	1	I6	a	i		I6		I		6					M	1	1	4, 1, 0		0	4
45	44	525/4	1.5	3/8	3/8	6/8	3	1	IV	a	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
46	45	531/4	1.5	0	0	6/8	3	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
46	45	537/4	1.5	3/8	3/8	6/8	3	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
47	46	543/4	3.0	0	0	6/8	3	1	I\\	a	i		I		I						\\	M	1	1	0, 4, 1		0	0
48	47	555/4	15.0	0	0	6/8	3	1	i\\	a	i		i		i						\\	m	1	1	0, -3, 1		0	0
