mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.0	0	3/4	2/2	3	1	f.V	f	i		V		V							M	1	1	1, 5, 2		1	1
2	1	1	3.0	0	0	2/2	3	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
2	1	4	1.0	3/4	3/4	2/2	3	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
3	2	5	3.0	0	0	2/2	3	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
3	2	8	1.0	3/4	3/4	2/2	3	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
4	3	9	3.0	0	0	2/2	3	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
4	3	12	2.0	3/4	3/4	2/2	3	1	VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
5	4	14	1.0	1/4	1/4	2/2	3	1	V64(+2)/iv	f	i		V64(+2)/iv		V		64	+2	iv			M	1	1	1, 0, 4	-5	0	1
5	4	15	1.0	1/2	1/2	2/2	3	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
5	4	16	1.0	3/4	3/4	2/2	3	1	iv%2	f	i		iv%2		iv	%	2					%7	1	1	-3, -1, -4, -7		-1	-3
6	5	17	1.0	0	0	2/2	3	1	V65/III	f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	5	18	2.0	1/4	1/4	2/2	3	1	III64	f	i		III64		III		64					M	1	1	-2, -3, 1		-3	-2
6	5	20	0.5	3/4	3/4	2/2	3	1	III(94)	f	i		III(94)		III			94				M	1	1	-3, -4, -2	-1	-3	-3
6	5	41/2	0.5	7/8	7/8	2/2	3	1	III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
7	6	21	3.0	0	0	2/2	3	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
7	6	24	1.0	3/4	3/4	2/2	3	1	V/V	f	i		V/V		V				V			M	1	1	2, 6, 3		2	2
8	7	25	3.0	0	0	2/2	3	1	V\\	f	i		V		V						\\	M	1	1	1, 5, 2		1	1
8	7	28	1.0	3/4	3/4	2/2	3	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
9	8	29	3.0	0	0	2/2	3	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
9	8	32	1.0	3/4	3/4	2/2	3	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
10	9	33	3.0	0	0	2/2	3	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
10	9	36	1.0	3/4	3/4	2/2	3	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
11	10	37	3.0	0	0	2/2	3	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
11	10	40	1.0	3/4	3/4	2/2	3	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
12	11	41	4.0	0	0	2/2	3	1	i\\	f	i		i		i						\\	m	1	1	0, -3, 1		0	0
13	12	45	1.0	0	0	2/2	3	1	VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
13	12	46	1.0	1/4	1/4	2/2	3	1	V64(+2)/iv	f	i		V64(+2)/iv		V		64	+2	iv			M	1	1	1, 0, 4	-5	0	1
13	12	47	1.0	1/2	1/2	2/2	3	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
13	12	48	1.0	3/4	3/4	2/2	3	1	iv%2	f	i		iv%2		iv	%	2					%7	1	1	-3, -1, -4, -7		-1	-3
14	13	49	1.0	0	0	2/2	3	1	III.V64	f	III		V64		V		64					M	1	0	2, 1, 5		1	2
14	13	50	0.5	1/4	1/4	2/2	3	1	V(64)	f	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
14	13	101/2	1.5	3/8	3/8	2/2	3	1	V	f	III		V		V							M	1	0	1, 5, 2		1	1
14	13	52	1.0	3/4	3/4	2/2	3	1	V6	f	III		V6		V		6					M	1	0	5, 2, 1		1	5
15	14	53	1.0	0	0	2/2	3	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
15	14	54	0.5	1/4	1/4	2/2	3	1	I64(94)	f	III		I64(94)		I		64	94				M	1	0	1, 0, -1	2	0	1
