mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
52	52	309/2	309/2	1.5	3/8	3/8	6/8	3	1	I	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	156	156	1.5	0	0	6/8	3	1	V2	Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	315/2	315/2	1.5	3/8	3/8	6/8	3	1	I]	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
54	54	159	159	1.5	0	0	6/8	3	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
54	54	321/2	321/2	1.5	3/8	3/8	6/8	3	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
55	55	162	162	1.5	0	0	6/8	3	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
55	55	327/2	327/2	1.5	3/8	3/8	6/8	3	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
56	56	165	165	1.5	0	0	6/8	3	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
56	56	333/2	333/2	1.5	3/8	3/8	6/8	3	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
57	57	168	168	1.5	0	0	6/8	3	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
57	57	339/2	339/2	1.5	3/8	3/8	6/8	3	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
58	58	171	171	6.0	0	0	6/8	3	1	V7/bVII	Eb	I		V7/bVII		V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
60	60	177	177	6.0	0	0	6/8	3	1	bVII	Eb	I		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
62	62	183	183	3.0	0	0	6/8	3	1	V43/V	Eb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
63	63	186	186	3.0	0	0	6/8	3	1	Ger6	Eb	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
64	64	189	189	3.0	0	0	6/8	3	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	65	192	192	1.0	0	0	6/8	3	1	V(964)	Eb	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
65	65	193	193	3.5	1/4	1/4	6/8	3	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
66	66	393/2	393/2	1.0	3/8	3/8	6/8	3	1	#viio43/ii	Eb	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
66	66	395/2	395/2	0.5	5/8	5/8	6/8	3	1	V2/ii	Eb	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
67	67	198	198	1.5	0	0	6/8	3	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
67	67	399/2	399/2	1.5	3/8	3/8	6/8	3	1	V7(964)	Eb	I		V7(964)		V		7	964				Mm7	0	0	1, 0, 4, -1	3	1	1
68	68	201	201	1.0	0	0	6/8	3	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
68	68	202	202	0.5	1/4	1/4	6/8	3	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	405/2	405/2	1.0	3/8	3/8	6/8	3	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
68	68	407/2	407/2	0.5	5/8	5/8	6/8	3	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	204	204	9.0	0	0	6/8	3	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
72	72	213	213	8.5	0	0	6/8	3	1	bIII.vi	Eb	bIII		vi		vi							m	0	0	3, 0, 4		3	3
74	74	443/2	443/2	0.5	5/8	5/8	6/8	3	1	vii%7/V	Eb	bIII		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
75	75	222	222	4.5	0	0	6/8	3	1	V	Eb	bIII		V		V							M	0	0	1, 5, 2		1	1
76	76	453/2	453/2	1.5	3/8	3/8	6/8	3	1	Fr6	Eb	bIII		Fr6	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4
77	77	228	228	1.5	0	0	6/8	3	1	V(4)	Eb	bIII		V(4)		V			4				M	0	0	1, 0, 2		1	1
77	77	459/2	459/2	1.0	3/8	3/8	6/8	3	1	V	Eb	bIII		V		V							M	0	0	1, 5, 2		1	1
77	77	461/2	461/2	0.5	5/8	5/8	6/8	3	1	V7	Eb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	231	231	3.0	0	0	6/8	3	1	I\\	Eb	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
79	79	234	234	3.0	0	0	6/8	3	1	I(6#4#2)	Eb	bIII		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
80	80	237	237	3.0	0	0	6/8	3	1	I	Eb	bIII		I		I							M	0	0	0, 4, 1		0	0
81	81	240	240	3.0	0	0	6/8	3	1	I(6#4#2)	Eb	bIII		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
82	82	243	243	2.5	0	0	6/8	3	1	I	Eb	bIII		I		I							M	0	0	0, 4, 1		0	0
82	82	491/2	491/2	1.5	5/8	5/8	6/8	3	1	I.V[V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	83	247	247	0.5	1/4	1/4	6/8	3	1	V7(b9)	Eb	I	V	V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
83	83	495/2	495/2	1.0	3/8	3/8	6/8	3	1	V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	83	497/2	497/2	0.5	5/8	5/8	6/8	3	1	V7(b9)	Eb	I	V	V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
84	84	249	249	3.0	0	0	6/8	3	1	V(64)	Eb	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
85	85	252	252	3.0	0	0	6/8	3	1	V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	255	255	3.0	0	0	6/8	3	1	V(64)	Eb	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
87	87	258	258	1.0	0	0	6/8	3	1	V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	259	259	0.5	1/4	1/4	6/8	3	1	V7(9)	Eb	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
87	87	519/2	519/2	1.0	3/8	3/8	6/8	3	1	V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	521/2	521/2	0.5	5/8	5/8	6/8	3	1	V7(9)	Eb	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
88	88	261	261	3.0	0	0	6/8	3	1	V(64)	Eb	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
89	89	264	264	3.0	0	0	6/8	3	1	V7/V	Eb	I	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
90	90	267	267	3.0	0	0	6/8	3	1	V7]	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	270	270	12.0	0	0	6/8	3	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
