mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.75	0	6/8	3/16	9/16		1			firstMeasure	2
2	1	3/4	3.0	0	6/8	3/4	0						3
3	2	15/4	3.0	0	6/8	3/4	0						4
4	3	27/4	3.0	0	6/8	3/4	0						5
5	4	39/4	3.0	0	6/8	3/4	0						6
6	5	51/4	3.0	0	6/8	3/4	0						7
7	6	63/4	3.0	0	6/8	3/4	0						8
8	7	75/4	3.0	0	6/8	3/4	0						9
9	8	87/4	3.0	0	6/8	3/4	0						10
10	9	99/4	3.0	0	6/8	3/4	0						11
11	10	111/4	3.0	0	6/8	3/4	0						12
12	11	123/4	3.0	0	6/8	3/4	0						13
13	12	135/4	3.0	0	6/8	3/4	0						14
14	13	147/4	3.0	0	6/8	3/4	0						15
15	14	159/4	3.0	0	6/8	3/4	0						16
16	15	171/4	3.0	0	6/8	3/4	0						17
17	16	183/4	3.0	0	6/8	3/4	0						18
18	17	195/4	3.0	0	6/8	3/4	0						19
19	18	207/4	3.0	0	6/8	3/4	0						20
20	19	219/4	3.0	0	6/8	3/4	0						21
21	20	231/4	3.0	0	6/8	3/4	0						22
22	21	243/4	3.0	0	6/8	3/4	0						23
23	22	255/4	3.0	0	6/8	3/4	0						24
24	23	267/4	3.0	0	6/8	3/4	0						25
25	24	279/4	3.0	0	6/8	3/4	0						26
26	25	291/4	3.0	0	6/8	3/4	0						27
27	26	303/4	3.0	0	6/8	3/4	0						28
28	27	315/4	3.0	0	6/8	3/4	0						29
29	28	327/4	3.0	0	6/8	3/4	0						30
30	29	339/4	3.0	0	6/8	3/4	0						31
31	30	351/4	3.0	0	6/8	3/4	0						32
32	31	363/4	3.0	0	6/8	3/4	0						33
33	32	375/4	3.0	0	6/8	3/4	0						34
34	33	387/4	3.0	0	6/8	3/4	0						35
35	34	399/4	3.0	0	6/8	3/4	0						36
36	35	411/4	3.0	0	6/8	3/4	0						37
37	36	423/4	3.0	0	6/8	3/4	0						38
38	37	435/4	3.0	0	6/8	3/4	0						39
39	38	447/4	3.0	0	6/8	3/4	0						40
40	39	459/4	3.0	0	6/8	3/4	0						41
41	40	471/4	3.0	0	6/8	3/4	0						42
42	41	483/4	3.0	0	6/8	3/4	0						43
43	42	495/4	3.0	0	6/8	3/4	0						44
44	43	507/4	3.0	0	6/8	3/4	0						45
45	44	519/4	3.0	0	6/8	3/4	0						46
46	45	531/4	3.0	0	6/8	3/4	0						47
47	46	543/4	3.0	0	6/8	3/4	0						48
48	47	555/4	3.0	0	6/8	3/4	0						49
49	48	567/4	3.0	0	6/8	3/4	0						50
50	49	579/4	3.0	0	6/8	3/4	0						51
51	50	591/4	3.0	0	6/8	3/4	0						52
52	51	603/4	3.0	0	6/8	3/4	0			end	section & page	lastMeasure	-1
