mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	-2	2/4	1/8	3/8	3	firstMeasure				1	2
2	1	-2	2/4	1/2	0	3						3
3	2	-2	2/4	1/2	0	4						4
4	3	-2	2/4	1/2	0	3						5
5	4	-2	2/4	1/2	0	5						6
6	5	-2	2/4	1/2	0	3						7
7	6	-2	2/4	1/2	0	3						8
8	7	-2	2/4	1/2	0	4						9
9	8	-2	2/4	1/2	0	3						10
10	9	-2	2/4	1/2	0	3						11
11	10	-2	2/4	1/2	0	3						12
12	11	-2	2/4	1/2	0	3						13
13	12	-2	2/4	1/2	0	3						14
14	13	-2	2/4	1/2	0	3						15
15	14	-2	2/4	1/2	0	3						16
16	15	-2	2/4	1/2	0	3						17
17	16	-2	2/4	1/2	0	3						18
18	17	-2	2/4	1/2	0	3						19
19	18	-2	2/4	1/2	0	3						20
20	19	-2	2/4	1/2	0	3						21
21	20	-2	2/4	1/2	0	4						22
22	21	-2	2/4	1/2	0	4						23
23	22	1	2/4	1/2	0	3						24
24	23	1	2/4	1/2	0	5						25
25	24	1	2/4	1/2	0	3						26
26	25	1	2/4	1/2	0	4						27
27	26	1	2/4	1/2	0	3						28
28	27	1	2/4	1/2	0	3						29
29	28	1	2/4	1/2	0	4						30
30	29	1	2/4	1/2	0	4						31
31	30	1	2/4	1/2	0	4						32
32	31	1	2/4	1/2	0	4						33
33	32	1	2/4	1/2	0	3						34
34	33	1	2/4	1/2	0	3						35
35	34	1	2/4	1/2	0	4						36
36	35	1	2/4	1/2	0	4						37
37	36	1	2/4	1/2	0	4						38
38	37	1	2/4	1/2	0	4						39
39	38	1	2/4	1/2	0	4						40
40	39	1	2/4	1/2	0	3						41
41	40	1	2/4	1/2	0	3						42
42	41	-2	2/4	1/2	0	3						43
43	42	-2	2/4	1/2	0	4						44
44	43	-2	2/4	1/2	0	3						45
45	44	-2	2/4	1/2	0	3						46
46	45	-2	2/4	1/2	0	3						47
47	46	-2	2/4	1/2	0	3						48
48	47	-2	2/4	1/2	0	3						49
49	48	-2	2/4	1/2	0	3						50
50	49	-2	2/4	1/2	0	3						51
51	50	-2	2/4	1/2	0	3						52
52	51	-2	2/4	1/2	0	3						53
53	52	-2	2/4	1/2	0	4						54
54	53	-2	2/4	1/2	0	4						55
55	54	-2	2/4	1/2	0	3						56
56	55	-2	2/4	1/2	0	4						57
57	56	-2	2/4	1/2	0	3						58
58	57	-2	2/4	1/2	0	3						59
59	58	-2	2/4	1/2	0	3						60
60	59	-2	2/4	1/2	0	3						61
61	60	-2	2/4	1/2	0	3						62
62	61	-2	2/4	1/2	0	3						63
63	62	-2	2/4	1/2	0	3						64
64	63	-2	2/4	1/2	0	3						65
65	64	-2	2/4	1/2	0	3						66
66	65	-2	2/4	1/2	0	3						67
67	66	-2	2/4	1/2	0	3						68
68	67	-2	2/4	1/2	0	3						69
69	68	-2	2/4	1/2	0	3						70
70	69	-2	2/4	1/2	0	4						71
71	70	-2	2/4	1/2	0	4						72
72	71	-2	2/4	1/2	0	4						73
73	72	-2	2/4	1/2	0	4						74
74	73	-2	2/4	1/2	0	4						75
75	74	-2	2/4	1/2	0	4						76
76	75	-2	2/4	1/2	0	3						77
77	76	-2	2/4	1/2	0	3						78
78	77	-2	2/4	1/2	0	3						79
79	78	-2	2/4	1/2	0	3						80
80	79	-2	2/4	1/2	0	3						81
81	80	-2	2/4	1/2	0	3						82
82	81	-2	2/4	1/2	0	3						83
83	82	-2	2/4	1/2	0	3						84
84	83	-2	2/4	1/2	0	3	lastMeasure		end			
